"","MM_MEblack","MM_MEblue","MM_MEbrown","MM_MEpink","MM_MEred","MM_MEyellow","MM_MEgreen","MM_MEturquoise","MM_MEgrey"
"SLC6A9",0.50695652173913,0.52695652173913,0.324347826086956,0.373043478260869,0.821739130434783,-0.357391304347826,0.028695652173913,-0.442608695652174,-0.46695652173913
"SLC7A1",0.524347826086956,0.518260869565217,0.26,-0.175652173913043,0.200869565217391,-0.48695652173913,0.0608695652173913,-0.337391304347826,-0.306086956521739
"SLC7A10",0.266086956521739,0.337391304347826,0.516521739130435,0.0982608695652174,0.150434782608696,-0.453043478260869,-0.261739130434783,-0.392173913043478,-0.459130434782609
"SLC7A11",-0.0773913043478261,-0.113913043478261,-0.0269565217391304,0.44695652173913,0.360869565217391,0.257391304347826,-0.0373913043478261,-0.0582608695652174,0.0321739130434783
"SLC7A14",0.687826086956522,0.808695652173913,0.417391304347826,0.2,0.582608695652174,-0.500869565217391,0.291304347826087,-0.515652173913043,-0.554782608695652
"SLC7A2",-0.011304347826087,-0.253913043478261,-0.118260869565217,0.455652173913043,0.150434782608696,0.646086956521739,-0.0826086956521739,-0.110434782608696,0.124347826086957
"SLC7A4",0.623478260869565,0.82695652173913,0.766086956521739,0.286086956521739,0.508695652173913,-0.577391304347826,-0.0826086956521739,-0.72,-0.827826086956522
"SLC7A5",-0.128695652173913,-0.356521739130435,-0.0834782608695652,0.29304347826087,-0.18695652173913,0.624347826086956,-0.198260869565217,-0.0930434782608696,0.16
"SLC7A6",0.569565217391304,0.46695652173913,0.453043478260869,-0.0513043478260869,0.203478260869565,-0.323478260869565,-0.142608695652174,-0.456521739130435,-0.473913043478261
"SLC7A6OS",-0.44,-0.277391304347826,-0.493913043478261,-0.633913043478261,-0.555652173913043,-0.110434782608696,0.344347826086956,0.698260869565217,0.499130434782609
"SLC7A8",0.451304347826087,0.316521739130435,0.653913043478261,0.616521739130435,0.466086956521739,0.08,-0.499130434782609,-0.733043478260869,-0.610434782608696
"SLC8A1",0.570434782608696,0.693913043478261,-0.0243478260869565,-0.217391304347826,0.218260869565217,-0.66695652173913,0.630434782608696,-0.22695652173913,-0.228695652173913
"SLC8A2",0.373043478260869,0.617391304347826,0.633913043478261,0.108695652173913,0.472173913043478,-0.569565217391304,-0.137391304347826,-0.529565217391304,-0.664347826086956
"SLC8A3",-0.0365217391304348,-0.0130434782608696,-0.22695652173913,-0.439130434782609,-0.154782608695652,-0.257391304347826,0.0634782608695652,0.221739130434783,0.235652173913043
"SLC9A1",0.557391304347826,0.760869565217391,0.732173913043478,0.334782608695652,0.519130434782609,-0.500869565217391,-0.144347826086957,-0.663478260869565,-0.76
"SLC9A2",0.60695652173913,0.613913043478261,0.627826086956522,0.447826086956522,0.445217391304348,-0.335652173913043,-0.124347826086957,-0.717391304347826,-0.709565217391304
"SLC9A4",0.618260869565217,0.675652173913043,0.401739130434783,0.46,0.568695652173913,-0.297391304347826,0.190434782608696,-0.545217391304348,-0.535652173913043
"SLC9A5",0.502608695652174,0.546086956521739,0.634782608695652,0.0495652173913043,0.336521739130435,-0.468695652173913,-0.316521739130435,-0.62695652173913,-0.686086956521739
"SLC9A7",0.787826086956522,0.890434782608695,0.470434782608696,0.255652173913043,0.563478260869565,-0.568695652173913,0.304347826086956,-0.64695652173913,-0.631304347826087
"SLC9A8",0.835652173913043,0.748695652173913,0.578260869565217,0.361739130434783,0.447826086956522,-0.374782608695652,-0.0182608695652174,-0.825217391304348,-0.713043478260869
"SLC9A9",0.549565217391304,0.64,0.331304347826087,0.403478260869565,0.532173913043478,-0.273913043478261,0.258260869565217,-0.529565217391304,-0.515652173913043
"SLCO1C1",0.492173913043478,0.528695652173913,0.163478260869565,-0.0226086956521739,0.227826086956522,-0.617391304347826,0.276521739130435,-0.241739130434783,-0.274782608695652
"SLCO2A1",-0.527826086956522,-0.591304347826087,-0.161739130434783,-0.0269565217391304,-0.159130434782609,0.504347826086956,-0.224347826086956,0.356521739130435,0.339130434782609
"SLCO2B1",0.411304347826087,0.40695652173913,0.493043478260869,0.82695652173913,0.636521739130435,0.0591304347826087,-0.157391304347826,-0.659130434782609,-0.58
"SLCO3A1",0.437391304347826,0.604347826086956,0.648695652173913,0.611304347826087,0.698260869565217,-0.248695652173913,-0.2,-0.674782608695652,-0.713043478260869
"SLFN2",-0.249565217391304,-0.432173913043478,-0.175652173913043,0.268695652173913,-0.240869565217391,0.742608695652174,-0.258260869565217,0.0104347826086957,0.175652173913043
"SLIRP",-0.677391304347826,-0.736521739130435,-0.730434782608696,-0.538260869565217,-0.622608695652174,0.353043478260869,0.159130434782609,0.874782608695652,0.82695652173913
"SLIT1",0.748695652173913,0.869565217391304,0.551304347826087,0.102608695652174,0.402608695652174,-0.660869565217391,0.20695652173913,-0.612173913043478,-0.642608695652174
"SLIT2",0.720869565217391,0.868695652173913,0.353043478260869,-0.0330434782608696,0.44695652173913,-0.793913043478261,0.400869565217391,-0.389565217391304,-0.5
"SLIT3",0.753913043478261,0.876521739130435,0.616521739130435,0.19304347826087,0.509565217391304,-0.656521739130435,0.0382608695652174,-0.766086956521739,-0.782608695652174
"SLITRK1",0.527826086956522,0.734782608695652,0.0817391304347826,-0.32695652173913,0.140869565217391,-0.74695652173913,0.521739130434782,-0.149565217391304,-0.251304347826087
"SLITRK2",0.410434782608696,0.368695652173913,-0.229565217391304,-0.234782608695652,0.265217391304348,-0.491304347826087,0.50695652173913,-0.0373913043478261,-0.00434782608695652
"SLITRK3",0.627826086956522,0.798260869565217,0.181739130434783,-0.25304347826087,0.31304347826087,-0.787826086956522,0.454782608695652,-0.309565217391304,-0.373043478260869
"SLITRK5",0.729565217391304,0.713913043478261,0.26695652173913,0.116521739130435,0.42,-0.538260869565217,0.298260869565217,-0.476521739130435,-0.436521739130435
"SLITRK6",0.468695652173913,0.493043478260869,-0.127826086956522,-0.327826086956522,0.0878260869565217,-0.647826086956522,0.507826086956522,-0.0965217391304348,-0.0304347826086956
"SLK",-0.0365217391304348,-0.180869565217391,-0.610434782608696,-0.420869565217391,-0.317391304347826,0.0930434782608696,0.518260869565217,0.378260869565217,0.547826086956522
"SLMAP",-0.123478260869565,-0.0965217391304348,-0.379130434782609,-0.158260869565217,-0.00260869565217391,-0.0165217391304348,0.490434782608696,0.331304347826087,0.373043478260869
"SLU7",-0.583478260869565,-0.598260869565217,-0.800869565217391,-0.326086956521739,-0.327826086956522,0.307826086956522,0.331304347826087,0.786086956521739,0.777391304347826
"SLX1B",0.338260869565217,0.445217391304348,0.742608695652174,0.19304347826087,0.415652173913043,-0.396521739130435,-0.446086956521739,-0.506086956521739,-0.696521739130435
"SMAD1",-0.409565217391304,-0.562608695652174,-0.670434782608695,-0.373043478260869,-0.433913043478261,0.428695652173913,0.139130434782609,0.528695652173913,0.655652173913043
"SMAD2",-0.474782608695652,-0.613913043478261,-0.777391304347826,-0.517391304347826,-0.70695652173913,0.346086956521739,0.353043478260869,0.797391304347826,0.815652173913043
"SMAD3",0.276521739130435,0.258260869565217,0.16,0.0547826086956522,0.109565217391304,-0.146086956521739,0.0365217391304348,-0.279130434782609,-0.282608695652174
"SMAD5",-0.214782608695652,-0.477391304347826,-0.797391304347826,-0.367826086956522,-0.445217391304348,0.38,0.349565217391304,0.518260869565217,0.742608695652174
"SMAD7",0.0382608695652174,0.349565217391304,0.257391304347826,0.194782608695652,0.514782608695652,-0.28695652173913,0.0721739130434783,-0.173913043478261,-0.281739130434783
"SMAP2",-0.524347826086956,-0.274782608695652,-0.607826086956522,-0.633913043478261,-0.661739130434783,-0.0417391304347826,0.580869565217391,0.708695652173913,0.633043478260869
"SMARCA1",0.0652173913043478,0.0156521739130435,-0.600869565217391,-0.803478260869565,-0.421739130434783,-0.361739130434783,0.767826086956522,0.515652173913043,0.516521739130435
"SMARCA2",0.390434782608696,0.492173913043478,-0.0243478260869565,-0.164347826086956,0.324347826086956,-0.613043478260869,0.460869565217391,-0.116521739130435,-0.194782608695652
"SMARCA4",0.14,0.309565217391304,0.154782608695652,-0.211304347826087,-0.00956521739130435,-0.405217391304348,0.14695652173913,-0.118260869565217,-0.236521739130435
"SMARCA5",0.14,0.0695652173913043,-0.364347826086956,-0.395652173913043,-0.0643478260869565,-0.226086956521739,0.462608695652174,0.363478260869565,0.309565217391304
"SMARCAD1",0.0860869565217391,-0.117391304347826,-0.360869565217391,-0.375652173913043,-0.161739130434783,0.0217391304347826,0.145217391304348,0.218260869565217,0.304347826086956
"SMARCAL1",0.141739130434783,-0.168695652173913,0.343478260869565,0.499130434782609,0.0843478260869565,0.430434782608696,-0.553043478260869,-0.402608695652174,-0.258260869565217
"SMARCB1",-0.719130434782609,-0.569565217391304,-0.274782608695652,-0.180869565217391,-0.52695652173913,0.497391304347826,-0.119130434782609,0.493043478260869,0.385217391304348
"SMARCC1",-0.462608695652174,-0.574782608695652,-0.6,-0.360869565217391,-0.430434782608696,0.368695652173913,0.16695652173913,0.567826086956522,0.702608695652174
"SMARCD2",0.36695652173913,0.284347826086956,0.36,0.1,0.318260869565217,-0.254782608695652,-0.226086956521739,-0.444347826086956,-0.400869565217391
"SMARCD3",0.232173913043478,0.228695652173913,0.690434782608696,0.311304347826087,0.175652173913043,-0.0539130434782609,-0.530434782608696,-0.493913043478261,-0.52695652173913
"SMARCE1",-0.771304347826087,-0.730434782608696,-0.635652173913043,-0.350434782608696,-0.530434782608696,0.44,0.0756521739130435,0.704347826086956,0.711304347826087
"SMC1A",-0.215652173913043,-0.206086956521739,-0.581739130434783,-0.487826086956522,-0.218260869565217,0.0208695652173913,0.373913043478261,0.536521739130435,0.499130434782609
"SMC2",-0.0921739130434782,-0.0756521739130435,-0.388695652173913,-0.123478260869565,-0.0460869565217391,0.0747826086956522,0.335652173913043,0.328695652173913,0.328695652173913
"SMC3",-0.281739130434783,-0.411304347826087,-0.373913043478261,-0.12695652173913,-0.0721739130434783,0.38,-0.12695652173913,0.395652173913043,0.405217391304348
"SMC4",-0.630434782608696,-0.638260869565217,-0.525217391304348,-0.161739130434783,-0.288695652173913,0.52,0.031304347826087,0.618260869565217,0.653043478260869
"SMC5",0.048695652173913,-0.129565217391304,-0.282608695652174,-0.293913043478261,0.0234782608695652,-0.0521739130434783,0.121739130434783,0.298260869565217,0.297391304347826
"SMC6",-0.421739130434783,-0.491304347826087,-0.722608695652174,-0.477391304347826,-0.322608695652174,0.177391304347826,0.390434782608696,0.785217391304348,0.747826086956522
"SMCO4",0.172173913043478,0.490434782608696,0.492173913043478,0.0573913043478261,0.408695652173913,-0.551304347826087,0.0330434782608696,-0.262608695652174,-0.508695652173913
"SMCR8",0.38695652173913,0.331304347826087,-0.418260869565217,-0.214782608695652,-0.0469565217391304,-0.300869565217391,0.793913043478261,0.0469565217391304,0.191304347826087
"SMG6",-0.00347826086956522,-0.0747826086956522,-0.0843478260869565,0.215652173913043,-0.0591304347826087,0.194782608695652,0.0417391304347826,-0.109565217391304,0.0739130434782609
"SMG7",0.180869565217391,0.262608695652174,-0.349565217391304,-0.545217391304348,-0.198260869565217,-0.48695652173913,0.619130434782609,0.166086956521739,0.162608695652174
"SMG9",-0.32695652173913,-0.203478260869565,0.262608695652174,-0.0547826086956522,-0.14695652173913,0.168695652173913,-0.53304347826087,0.0130434782608696,-0.143478260869565
"SMIM11",-0.549565217391304,-0.678260869565217,-0.260869565217391,-0.0347826086956522,-0.219130434782609,0.502608695652174,-0.333043478260869,0.440869565217391,0.411304347826087
"SMIM12",-0.626086956521739,-0.5,-0.229565217391304,-0.22695652173913,-0.442608695652174,0.234782608695652,-0.0173913043478261,0.497391304347826,0.431304347826087
"SMIM15",-0.537391304347826,-0.70695652173913,-0.847826086956522,-0.334782608695652,-0.438260869565217,0.461739130434783,0.295652173913043,0.799130434782609,0.895652173913043
"SMIM3",-0.485217391304348,-0.774782608695652,-0.318260869565217,0.135652173913043,-0.319130434782609,0.726086956521739,-0.313913043478261,0.232173913043478,0.398260869565217
"SMIM7",0.448695652173913,0.532173913043478,0.427826086956522,0.16,0.171304347826087,-0.459130434782609,0.119130434782609,-0.476521739130435,-0.52
"SMIM8",0.34,0.5,0.0773913043478261,-0.186086956521739,0.0365217391304348,-0.564347826086956,0.346086956521739,-0.0121739130434783,-0.221739130434783
"SMN1",-0.753043478260869,-0.698260869565217,-0.544347826086956,-0.391304347826087,-0.580869565217391,0.404347826086956,0.00695652173913043,0.703478260869565,0.628695652173913
"SMNDC1",-0.667826086956522,-0.701739130434783,-0.748695652173913,-0.607826086956522,-0.783478260869565,0.300869565217391,0.195652173913043,0.813913043478261,0.846086956521739
"SMO",0.470434782608696,0.377391304347826,0.721739130434783,0.672173913043478,0.647826086956522,-0.10695652173913,-0.468695652173913,-0.783478260869565,-0.733043478260869
"SMOC1",-0.421739130434783,-0.500869565217391,-0.188695652173913,0.284347826086956,-0.0452173913043478,0.553043478260869,-0.216521739130435,0.0956521739130435,0.274782608695652
"SMOX",-0.0982608695652174,-0.251304347826087,0.410434782608696,0.645217391304348,0.287826086956522,0.42,-0.663478260869565,-0.391304347826087,-0.258260869565217
"SMPD1",0.344347826086956,0.527826086956522,0.80695652173913,0.62,0.703478260869565,-0.24695652173913,-0.364347826086956,-0.673913043478261,-0.793043478260869
"SMPD2",0.42695652173913,0.696521739130435,0.792173913043478,0.172173913043478,0.517391304347826,-0.610434782608696,-0.238260869565217,-0.601739130434782,-0.798260869565217
"SMPD3",0.528695652173913,0.664347826086956,0.601739130434782,0.519130434782609,0.560869565217391,-0.325217391304348,-0.0347826086956522,-0.672173913043478,-0.682608695652174
"SMPD4",0.316521739130435,0.199130434782609,0.482608695652174,0.230434782608696,0.0391304347826087,0.00956521739130435,-0.471304347826087,-0.553043478260869,-0.490434782608696
"SMPDL3A",-0.00608695652173913,-0.142608695652174,0.0521739130434783,0.562608695652174,0.363478260869565,0.448695652173913,-0.234782608695652,-0.161739130434783,-0.114782608695652
"SMPDL3B",0.42,0.553913043478261,0.459130434782609,-0.0356521739130435,0.282608695652174,-0.473043478260869,-0.0852173913043478,-0.510434782608696,-0.560869565217391
"SMS",-0.261739130434783,-0.140869565217391,-0.563478260869565,-0.742608695652174,-0.536521739130435,-0.308695652173913,0.580869565217391,0.648695652173913,0.524347826086956
"SMTN",-0.011304347826087,-0.192173913043478,0.15304347826087,0.245217391304348,0.0756521739130435,0.176521739130435,-0.38695652173913,-0.113913043478261,-0.031304347826087
"SMU1",-0.595652173913043,-0.698260869565217,-0.917391304347826,-0.643478260869565,-0.737391304347826,0.338260869565217,0.399130434782609,0.905217391304348,0.967826086956522
"SMUG1",0.460869565217391,0.358260869565217,0.412173913043478,0.36,0.470434782608696,-0.100869565217391,-0.264347826086957,-0.542608695652174,-0.48695652173913
"SMURF1",0.307826086956522,-0.00782608695652174,0.311304347826087,0.34,0.105217391304348,0.24,-0.407826086956522,-0.482608695652174,-0.263478260869565
"SMURF2",-0.218260869565217,-0.411304347826087,-0.608695652173913,-0.361739130434783,-0.237391304347826,0.177391304347826,0.182608695652174,0.426086956521739,0.570434782608696
"SMYD2",0.0365217391304348,0.2,0.462608695652174,-0.00695652173913043,0.0826086956521739,-0.393043478260869,-0.253913043478261,-0.216521739130435,-0.432173913043478
"SMYD4",0.666086956521739,0.555652173913043,0.314782608695652,0.240869565217391,0.337391304347826,-0.441739130434783,0.153913043478261,-0.589565217391304,-0.48
"SMYD5",0.0452173913043478,-0.00608695652173913,0.219130434782609,0.0382608695652174,-0.19304347826087,0.0304347826086956,-0.346086956521739,-0.211304347826087,-0.210434782608696
"SNAP23",-0.164347826086956,-0.449565217391304,-0.404347826086956,-0.162608695652174,-0.210434782608696,0.400869565217391,-0.00173913043478261,0.254782608695652,0.469565217391304
"SNAP25",-0.499130434782609,-0.249565217391304,-0.6,-0.593043478260869,-0.440869565217391,-0.158260869565217,0.553043478260869,0.773913043478261,0.605217391304348
"SNAP29",-0.394782608695652,-0.442608695652174,-0.826086956521739,-0.421739130434783,-0.548695652173913,0.269565217391304,0.544347826086956,0.704347826086956,0.730434782608696
"SNAP47",0.220869565217391,0.50695652173913,0.389565217391304,0.102608695652174,0.202608695652174,-0.500869565217391,0.133913043478261,-0.301739130434783,-0.488695652173913
"SNAP91",0.0443478260869565,0.206086956521739,-0.295652173913043,-0.40695652173913,-0.221739130434783,-0.359130434782609,0.711304347826087,0.339130434782609,0.273913043478261
"SNAPC1",-0.0895652173913043,-0.189565217391304,-0.188695652173913,-0.0530434782608696,-0.106086956521739,0.385217391304348,0.156521739130435,0.151304347826087,0.26
"SNAPC2",-0.506086956521739,-0.575652173913043,-0.0191304347826087,0.443478260869565,-0.0652173913043478,0.714782608695652,-0.483478260869565,0.136521739130435,0.151304347826087
"SNAPC3",-0.533913043478261,-0.582608695652174,-0.651304347826087,-0.524347826086956,-0.434782608695652,0.241739130434783,0.134782608695652,0.773043478260869,0.694782608695652
"SNAPC5",-0.313913043478261,-0.0504347826086956,-0.590434782608696,-0.537391304347826,-0.332173913043478,-0.294782608695652,0.74,0.643478260869565,0.493913043478261
"SNAPIN",0.158260869565217,0.0434782608695652,0.460869565217391,0.64,0.367826086956522,0.18,-0.5,-0.437391304347826,-0.42695652173913
"SNCA",-0.394782608695652,-0.103478260869565,-0.486086956521739,-0.619130434782609,-0.379130434782609,-0.311304347826087,0.573043478260869,0.699130434782609,0.490434782608696
"SNCAIP",-0.112173913043478,-0.214782608695652,-0.122608695652174,0.293913043478261,0.197391304347826,0.201739130434783,-0.144347826086957,-0.0382608695652174,0.0773913043478261
"SNCB",-0.728695652173913,-0.443478260869565,-0.417391304347826,-0.491304347826087,-0.614782608695652,-0.0243478260869565,0.19304347826087,0.683478260869565,0.556521739130435
"SND1",0.416521739130435,0.397391304347826,0.309565217391304,0.323478260869565,0.259130434782609,0.0173913043478261,-0.150434782608696,-0.525217391304348,-0.502608695652174
"SNED1",0.14,0.15304347826087,0.54,0.524347826086956,0.473043478260869,-0.00521739130434783,-0.356521739130435,-0.530434782608696,-0.504347826086956
"SNF8",-0.606086956521739,-0.521739130434782,-0.297391304347826,-0.365217391304348,-0.571304347826087,0.158260869565217,-0.0373913043478261,0.593043478260869,0.477391304347826
"SNPH",0.360869565217391,0.372173913043478,0.604347826086956,0.469565217391304,0.429565217391304,-0.216521739130435,-0.258260869565217,-0.612173913043478,-0.569565217391304
"SNRK",0.190434782608696,0.233913043478261,-0.237391304347826,-0.274782608695652,-0.180869565217391,-0.325217391304348,0.568695652173913,0.0408695652173913,0.152173913043478
"SNRNP200",0.56695652173913,0.397391304347826,-0.0947826086956522,-0.279130434782609,-0.108695652173913,-0.271304347826087,0.393043478260869,-0.211304347826087,-0.0860869565217391
"SNRNP35",-0.765217391304348,-0.753043478260869,-0.687826086956522,-0.255652173913043,-0.433913043478261,0.427826086956522,0.136521739130435,0.793913043478261,0.763478260869565
"SNRNP40",-0.0165217391304348,-0.152173913043478,-0.279130434782609,-0.257391304347826,-0.375652173913043,0.0669565217391304,0.243478260869565,0.202608695652174,0.2
"SNRNP48",0.533913043478261,0.561739130434783,0.613043478260869,0.317391304347826,0.698260869565217,-0.432173913043478,-0.201739130434783,-0.504347826086956,-0.633913043478261
"SNRNP70",0.0173913043478261,0.0365217391304348,0.489565217391304,0.107826086956522,0.26695652173913,-0.0339130434782609,-0.588695652173913,-0.25304347826087,-0.348695652173913
"SNRPA",-0.711304347826087,-0.62695652173913,-0.127826086956522,-0.111304347826087,-0.407826086956522,0.510434782608696,-0.404347826086956,0.3,0.271304347826087
"SNRPA1",-0.436521739130435,-0.5,-0.370434782608696,-0.458260869565217,-0.674782608695652,0.307826086956522,0.0382608695652174,0.544347826086956,0.480869565217391
"SNRPB",-0.334782608695652,-0.258260869565217,0.411304347826087,0.355652173913043,0.0495652173913043,0.435652173913043,-0.691304347826087,-0.121739130434783,-0.226086956521739
"SNRPB2",-0.437391304347826,-0.414782608695652,-0.734782608695652,-0.723478260869565,-0.631304347826087,0.0434782608695652,0.5,0.823478260869565,0.776521739130435
"SNRPD1",-0.446086956521739,-0.512173913043478,-0.919130434782609,-0.651304347826087,-0.581739130434783,0.131304347826087,0.565217391304348,0.879130434782609,0.864347826086956
"SNRPD2",-0.431304347826087,-0.355652173913043,-0.0278260869565217,-0.129565217391304,-0.304347826086956,0.111304347826087,-0.192173913043478,0.331304347826087,0.154782608695652
"SNRPF",-0.866086956521739,-0.775652173913043,-0.534782608695652,-0.28695652173913,-0.508695652173913,0.540869565217391,-0.0895652173913043,0.733913043478261,0.689565217391304
"SNTA1",0.356521739130435,0.426086956521739,0.874782608695652,0.599130434782609,0.585217391304348,-0.158260869565217,-0.631304347826087,-0.756521739130435,-0.811304347826087
"SNTG1",0.504347826086956,0.636521739130435,0.18,-0.127826086956522,0.305217391304348,-0.759130434782609,0.409565217391304,-0.236521739130435,-0.342608695652174
"SNTG2",0.228695652173913,0.414782608695652,0.501739130434782,0.0765217391304348,0.247826086956522,-0.424347826086956,-0.16695652173913,-0.330434782608696,-0.54695652173913
"SNUPN",0.622608695652174,0.539130434782609,0.390434782608696,0.0147826086956522,0.0591304347826087,-0.417391304347826,0.0147826086956522,-0.56695652173913,-0.509565217391304
"SNW1",-0.444347826086956,-0.334782608695652,-0.68,-0.567826086956522,-0.424347826086956,0.00521739130434783,0.521739130434782,0.774782608695652,0.666086956521739
"SNX1",-0.475652173913043,-0.616521739130435,-0.855652173913043,-0.525217391304348,-0.575652173913043,0.371304347826087,0.362608695652174,0.845217391304348,0.883478260869565
"SNX10",-0.0408695652173913,-0.048695652173913,-0.678260869565217,-0.524347826086956,-0.395652173913043,-0.200869565217391,0.807826086956522,0.593043478260869,0.585217391304348
"SNX11",0.210434782608696,0.349565217391304,0.447826086956522,0.227826086956522,0.184347826086956,-0.269565217391304,-0.153913043478261,-0.416521739130435,-0.518260869565217
"SNX12",-0.237391304347826,-0.381739130434783,-0.559130434782609,-0.178260869565217,-0.367826086956522,0.40695652173913,0.349565217391304,0.453043478260869,0.528695652173913
"SNX13",0.236521739130435,0.161739130434783,-0.407826086956522,-0.180869565217391,0.230434782608696,-0.192173913043478,0.626086956521739,0.194782608695652,0.277391304347826
"SNX14",0.530434782608696,0.513913043478261,0.278260869565217,-0.126086956521739,0.342608695652174,-0.56695652173913,0.1,-0.301739130434783,-0.372173913043478
"SNX15",0.154782608695652,0.36695652173913,0.819130434782609,0.62695652173913,0.638260869565217,-0.0652173913043478,-0.58,-0.595652173913043,-0.774782608695652
"SNX16",0.0156521739130435,0.130434782608696,-0.455652173913043,-0.634782608695652,-0.277391304347826,-0.44,0.595652173913043,0.42,0.324347826086956
"SNX17",-0.16,0.0573913043478261,0.426086956521739,0.40695652173913,0.110434782608696,0.14695652173913,-0.344347826086956,-0.225217391304348,-0.384347826086956
"SNX18",-0.639130434782609,-0.755652173913043,-0.498260869565217,0.0721739130434783,-0.325217391304348,0.853913043478261,-0.137391304347826,0.526086956521739,0.615652173913043
"SNX19",0.779130434782609,0.864347826086956,0.615652173913043,0.308695652173913,0.479130434782609,-0.476521739130435,0.0478260869565217,-0.783478260869565,-0.756521739130435
"SNX2",-0.647826086956522,-0.664347826086956,-0.718260869565217,-0.460869565217391,-0.560869565217391,0.426086956521739,0.209565217391304,0.869565217391304,0.844347826086956
"SNX20",-0.446086956521739,-0.40695652173913,0.258260869565217,0.474782608695652,-0.0165217391304348,0.68,-0.710434782608696,-0.10695652173913,-0.125217391304348
"SNX24",-0.420869565217391,-0.444347826086956,0.12695652173913,0.107826086956522,-0.048695652173913,0.524347826086956,-0.559130434782609,0.0782608695652174,0.0713043478260869
"SNX27",0.162608695652174,-0.176521739130435,-0.56695652173913,-0.38,-0.365217391304348,0.048695652173913,0.415652173913043,0.230434782608696,0.473913043478261
"SNX29",0.460869565217391,0.396521739130435,0.489565217391304,0.711304347826087,0.721739130434783,-0.0443478260869565,-0.141739130434783,-0.670434782608695,-0.570434782608696
"SNX3",-0.673043478260869,-0.64,-0.835652173913043,-0.546086956521739,-0.744347826086956,0.3,0.40695652173913,0.916521739130435,0.876521739130435
"SNX30",0.621739130434782,0.52,-0.0426086956521739,0.0330434782608696,0.26695652173913,-0.32,0.453043478260869,-0.285217391304348,-0.178260869565217
"SNX33",0.233913043478261,-0.00347826086956522,0.351304347826087,0.76695652173913,0.632173913043478,0.42,-0.559130434782609,-0.472173913043478,-0.366086956521739
"SNX4",0.0260869565217391,0.0347826086956522,0.135652173913043,-0.232173913043478,-0.14,-0.190434782608696,-0.192173913043478,0.0408695652173913,-0.0739130434782609
"SNX5",-0.616521739130435,-0.784347826086956,-0.437391304347826,0.110434782608696,-0.191304347826087,0.759130434782609,-0.28,0.449565217391304,0.554782608695652
"SNX6",-0.297391304347826,-0.487826086956522,-0.836521739130435,-0.417391304347826,-0.497391304347826,0.36,0.461739130434783,0.710434782608696,0.773913043478261
"SNX7",-0.363478260869565,-0.198260869565217,-0.655652173913043,-0.599130434782609,-0.5,-0.147826086956522,0.714782608695652,0.732173913043478,0.600869565217391
"SNX8",-0.470434782608696,-0.541739130434783,-0.0939130434782609,0.00869565217391304,-0.524347826086956,0.559130434782609,-0.374782608695652,0.125217391304348,0.220869565217391
"SNX9",-0.622608695652174,-0.787826086956522,-0.448695652173913,0.0495652173913043,-0.25304347826087,0.757391304347826,-0.19304347826087,0.421739130434783,0.571304347826087
"SOAT1",0.128695652173913,-0.0217391304347826,-0.34695652173913,0.0339130434782609,-0.175652173913043,0.357391304347826,0.393043478260869,0.0182608695652174,0.242608695652174
"SOBP",-0.60695652173913,-0.432173913043478,-0.459130434782609,-0.342608695652174,-0.373913043478261,0.190434782608696,0.246086956521739,0.610434782608696,0.583478260869565
"SOCS1",-0.366086956521739,-0.341739130434783,0.287826086956522,0.419130434782609,0.068695652173913,0.511304347826087,-0.545217391304348,-0.0834782608695652,-0.0834782608695652
"SOCS2",-0.442608695652174,-0.203478260869565,-0.521739130434782,-0.471304347826087,-0.457391304347826,-0.0365217391304348,0.58,0.658260869565217,0.56
"SOCS5",0.206086956521739,0.307826086956522,-0.223478260869565,-0.629565217391304,-0.21304347826087,-0.553913043478261,0.631304347826087,0.270434782608696,0.198260869565217
"SOCS6",-0.0260869565217391,0.0565217391304348,0.168695652173913,0.374782608695652,0.27304347826087,0.24,-0.192173913043478,-0.18695652173913,-0.236521739130435
"SOD1",-0.724347826086956,-0.486086956521739,-0.385217391304348,-0.463478260869565,-0.591304347826087,0.0626086956521739,0.08,0.707826086956522,0.515652173913043
"SOD2",-0.497391304347826,-0.453913043478261,-0.683478260869565,-0.589565217391304,-0.654782608695652,0.148695652173913,0.421739130434783,0.792173913043478,0.758260869565217
"SOD3",-0.734782608695652,-0.558260869565217,-0.343478260869565,-0.031304347826087,-0.379130434782609,0.294782608695652,-0.0121739130434783,0.501739130434782,0.422608695652174
"SON",0.690434782608696,0.607826086956522,0.353043478260869,0.230434782608696,0.592173913043478,-0.409565217391304,0.0278260869565217,-0.513913043478261,-0.494782608695652
"SORBS2",0.426086956521739,0.24,-0.327826086956522,-0.315652173913043,0.0565217391304348,-0.354782608695652,0.625217391304348,0.117391304347826,0.205217391304348
"SORBS3",-0.180869565217391,-0.383478260869565,0.191304347826087,0.762608695652174,0.388695652173913,0.675652173913043,-0.606086956521739,-0.241739130434783,-0.0973913043478261
"SORCS1",-0.0765217391304348,-0.15304347826087,-0.249565217391304,-0.0991304347826087,0.0295652173913043,0.0852173913043478,0.212173913043478,0.165217391304348,0.252173913043478
"SORCS2",0.416521739130435,0.48,0.591304347826087,0.171304347826087,0.236521739130435,-0.432173913043478,-0.272173913043478,-0.658260869565217,-0.647826086956522
"SORCS3",0.808695652173913,0.806086956521739,0.310434782608696,-0.0565217391304348,0.264347826086957,-0.693043478260869,0.402608695652174,-0.488695652173913,-0.5
