"","MM_MEblack","MM_MEred","MM_MEgreen","MM_MEturquoise","MM_MEyellow","MM_MEblue","MM_MEbrown","MM_MEmagenta","MM_MEpink","MM_MEgrey"
"PTPN3",-0.356848030018762,-0.577110694183865,-0.417448405253283,-0.050656660412758,-0.192870544090056,0.535084427767355,-0.0307692307692308,0.314071294559099,0.614821763602251,-0.050093808630394
"PTPRA",0.050844277673546,0.104315196998124,0.332457786116323,0.0761726078799249,-0.378611632270169,-0.319136960600375,-0.210881801125704,-0.417260787992495,-0.130769230769231,0.572232645403377
"PTPRC",0.365290806754221,0.390243902439024,0.420825515947467,0.456848030018762,-0.393245778611632,-0.564915572232645,-0.468480300187617,-0.337711069418386,-0.0410881801125704,0.49343339587242
"PTPRG",-0.591744840525328,-0.312382739212007,0.191369606003752,-0.166604127579737,0.0611632270168855,0.141651031894934,0.427016885553471,0.407692307692308,-0.0568480300187617,-0.473921200750469
"PTPRJ",0.189305816135084,0.365478424015009,0.29437148217636,0.221951219512195,-0.203564727954972,-0.433583489681051,-0.259662288930582,-0.226454033771107,-0.305440900562852,0.357410881801126
"PTPRM",-0.230018761726079,-0.209943714821764,0.0155722326454034,0.151219512195122,0.168480300187617,0.11125703564728,0.168855534709193,0.612007504690431,0.153658536585366,-0.729268292682927
"PTPRO",0.262851782363977,0.292307692307692,0.0215759849906191,-0.0110694183864916,0.0838649155722326,-0.129080675422139,-0.136585365853659,-0.0666041275797373,-0.229268292682927,0.0701688555347092
"PTPRR",0.527204502814259,0.347091932457786,0.118386491557223,0.565103189493433,-0.395497185741088,-0.324765478424015,-0.780487804878049,-0.381801125703565,0.206378986866792,0.504315196998124
"PTPRS",-0.285178236397749,0.134896810506567,-0.216135084427767,-0.650844277673546,0.784052532833021,0.247842401500938,0.736210131332082,0.15422138836773,-0.640900562851782,-0.534521575984991
"PTS",0.291369606003752,0.256848030018762,0.436397748592871,0.437148217636022,-0.459287054409006,-0.615759849906191,-0.457786116322702,-0.268105065666041,-0.0677298311444653,0.437148217636022
"PTTG1IP",-0.18968105065666,0.166604127579737,0.00262664165103189,-0.0335834896810506,0.260037523452158,0.0345215759849906,0.30375234521576,0.344277673545966,-0.360412757973734,-0.470919324577861
"PXMP2",-0.562851782363977,-0.752532833020638,-0.299812382739212,-0.174484052532833,-0.256472795497186,0.551594746716698,0.221388367729831,0.453658536585366,0.539024390243902,-0.112945590994371
"PXN",-0.391369606003752,-0.0621013133208255,-0.272232645403377,-0.522138836772983,0.396998123827392,0.379737335834897,0.577110694183865,0.369981238273921,-0.431894934333959,-0.371857410881801
"PYGB",-0.267166979362101,-0.0585365853658536,0.124202626641651,-0.0191369606003752,0.344652908067542,0.0818011257035647,0.249906191369606,0.545966228893058,-0.121388367729831,-0.784240150093809
"PYGM",-0.50562851782364,-0.232270168855535,-0.565666041275797,-0.893245778611632,0.593808630393996,0.659662288930582,0.820262664165103,0.133583489681051,-0.374296435272045,-0.224765478424015
"QDPR",-0.623452157598499,-0.640525328330206,-0.147842401500938,-0.327016885553471,-0.0221388367729831,0.482176360225141,0.43827392120075,0.49906191369606,0.237148217636022,-0.385928705440901
"R3HCC1",-0.443151969981238,-0.477861163227017,-0.513883677298311,-0.665478424015009,0.385928705440901,0.651219512195122,0.596435272045028,0.375234521575985,-0.0433395872420263,-0.342213883677298
"RT1-BA",-0.557786116322702,-0.366228893058161,-0.116885553470919,-0.169981238273921,0.0606003752345216,0.34765478424015,0.293245778611632,0.607317073170732,0.0909943714821763,-0.368855534709193
"RT1-BB",-0.651782363977486,-0.390243902439024,-0.0834896810506567,-0.301125703564728,0.201313320825516,0.400187617260788,0.4859287054409,0.652908067542214,-0.0763602251407129,-0.531519699812383
"RT1-DMB",-0.6093808630394,-0.521388367729831,-0.310506566604128,-0.316322701688555,0.10750469043152,0.538836772983114,0.383677298311445,0.59155722326454,0.166791744840525,-0.376172607879925
"RT1-DA",-0.363977485928705,-0.327392120075047,0.0467166979362101,0.0793621013133208,-0.190994371482176,0.177861163227017,0.0409005628517824,0.606191369606004,0.295872420262664,-0.327392120075047
"RT1-DB1",-0.696998123827392,-0.445590994371482,-0.117823639774859,-0.303564727954972,0.204127579737336,0.421951219512195,0.538836772983114,0.772983114446529,-0.0075046904315197,-0.60281425891182
"RT1-M3-1",-0.0765478424015009,0.189118198874296,0.163039399624765,-0.142213883677298,0.340712945590994,-0.0851782363977486,0.284990619136961,0.178424015009381,-0.386679174484052,-0.383114446529081
"RT1-N3",-0.455534709193246,-0.439587242026266,-0.147091932457786,-0.106191369606004,0.0915572232645403,0.342589118198874,0.2906191369606,0.661726078799249,0.220450281425891,-0.528517823639775
"RT1-S3",-0.450093808630394,-0.126641651031895,-0.00544090056285178,-0.322889305816135,0.172607879924953,0.114821763602251,0.49718574108818,0.358161350844278,-0.375234521575985,-0.316135084427767
"RAB10",0.233395872420263,-0.0281425891181989,0.423264540337711,0.692682926829268,-0.765853658536585,-0.465478424015009,-0.669606003752345,-0.162664165103189,0.405253283302064,0.421388367729831
"RAB11A",0.336022514071294,0.330581613508443,0.684427767354597,0.819887429643527,-0.586116322701688,-0.745403377110694,-0.553095684803002,-0.156848030018762,0.099249530956848,0.178799249530957
"RAB11B",0.246529080675422,0.681050656660413,-0.0645403377110694,-0.239024390243902,0.696060037523452,-0.145590994371482,0.24202626641651,-0.175422138836773,-0.795121951219512,-0.255534709193246
"RAB11FIP5",-0.25797373358349,0.0797373358348968,-0.214821763602251,-0.630018761726079,0.75797373358349,0.20375234521576,0.764727954971857,0.209005628517824,-0.597936210131332,-0.557410881801126
"RAB12",-0.0793621013133208,0.204502814258912,0.241651031894934,-0.0298311444652908,-0.0615384615384615,-0.166791744840525,-0.0155722326454034,-0.36172607879925,-0.205816135084428,0.170919324577861
"RAB13",-0.396622889305816,-0.212757973733583,-0.0425891181988743,-0.434896810506567,0.377861163227017,0.259474671669794,0.583864915572233,0.339587242026266,-0.182926829268293,-0.463414634146341
"RAB14",0.178236397748593,0.219324577861163,0.875984990619137,0.772607879924953,-0.526454033771107,-0.778048780487805,-0.406941838649156,0.024015009380863,0.0223264540337711,0.00375234521575985
"RAB1A",-0.110131332082552,0.0303939962476548,0.881613508442777,0.681613508442777,-0.522514071294559,-0.615384615384615,-0.252532833020638,0.257598499061914,0.0793621013133208,-0.217636022514071
"RAB27A",0.0637898686679174,-0.0388367729831144,0.289493433395872,0.269418386491557,-0.430018761726079,-0.187054409005629,-0.471482176360225,-0.186679174484053,0.236585365853659,0.363977485928705
"RAB28",0.343339587242026,0.0778611632270169,0.563039399624765,0.908067542213884,-0.705440900562852,-0.550844277673546,-0.705816135084428,0.00131332082551595,0.503377110694184,0.183677298311445
"RAB29",0.135647279549719,0.025891181988743,-0.556285178236398,-0.377110694183865,0.420825515947467,0.464165103189493,0.075234521575985,-0.0144465290806754,-0.0212007504690431,-0.074108818011257
"RAB2A",0.487242026266416,0.168855534709193,0.406378986866792,0.661726078799249,-0.471669793621013,-0.517073170731707,-0.714446529080675,-0.226078799249531,0.334333958724203,0.279549718574109
"RAB33B",0.410881801125703,0.383489681050657,0.315759849906191,0.381050656660413,-0.293621013133208,-0.461350844277673,-0.438461538461538,-0.370919324577861,-0.122514071294559,0.417073170731707
"RAB34",-0.0174484052532833,-0.148968105065666,-0.894559099437148,-0.738836772983114,0.548405253283302,0.767542213883677,0.345590994371482,-0.0532833020637899,0.0181988742964353,0.0326454033771107
"RAB38",0.339024390243902,0.395497185741088,0.134896810506567,0.200375234521576,-0.0585365853658536,-0.290994371482176,-0.146341463414634,-0.188555347091932,-0.20375234521576,0.240337711069418
"RAB3A",-0.539962476547842,-0.436397748592871,-0.58499061913696,-0.786679174484052,0.305253283302064,0.692307692307692,0.60750469043152,0.121013133208255,-0.10093808630394,0.0075046904315197
"RAB3B",-0.211819887429643,-0.360600375234522,-0.317823639774859,-0.299624765478424,0.0530956848030019,0.368480300187617,0.196998123827392,0.113883677298311,0.155909943714822,0.0392120075046904
"RAB3D",-0.307317073170732,-0.109005628517824,-0.44296435272045,-0.709193245778612,0.44859287054409,0.529831144465291,0.436022514071294,0.0919324577861163,-0.321575984990619,-0.0964352720450281
"RAB3IP",0.00450281425891182,0.0960600375234521,0.137898686679174,0.176360225140713,-0.0767354596622889,-0.315384615384615,0.0609756097560976,0.0913696060037523,-0.170544090056285,-0.00225140712945591
"RAB4A",-0.628517823639775,-0.557410881801126,-0.0594746716697936,-0.199249530956848,-0.0343339587242026,0.275609756097561,0.329268292682927,0.460412757973733,0.200187617260788,-0.217448405253283
"RAB5A",0.34015009380863,0.361163227016885,0.715384615384615,0.767354596622889,-0.560037523452158,-0.739962476547842,-0.639399624765478,-0.182551594746717,0.0690431519699812,0.234146341463415
"RAB5B",0.760975609756097,0.608630393996248,-0.0553470919324578,0.373545966228893,0.0433395872420263,-0.293245778611632,-0.552532833020638,-0.528142589118199,-0.0303939962476548,0.351969981238274
"RAB6A",0.161350844277674,0.15703564727955,0.480675422138837,0.610694183864915,-0.638649155722326,-0.560975609756098,-0.53827392120075,-0.192870544090056,0.104502814258912,0.428705440900563
"RAB7A",-0.0412757973733583,0.00469043151969981,0.824577861163227,0.555534709193246,-0.369418386491557,-0.590056285178236,-0.206003752345216,0.109193245778612,0.0318949343339587,-0.239774859287054
"RAB8A",-0.640900562851782,-0.354409005628518,-0.143339587242026,-0.512757973733583,0.367542213883677,0.389493433395872,0.709005628517824,0.549343339587242,-0.214071294559099,-0.521013133208255
"RAB8B",0.30562851782364,0.435459662288931,0.286116322701689,0.25891181988743,-0.218761726078799,-0.584803001876173,-0.15609756097561,-0.428893058161351,-0.314258911819887,0.527204502814259
"RABAC1",-0.0893058161350844,0.164352720450281,-0.647467166979362,-0.806003752345216,0.952157598499062,0.54484052532833,0.644090056285178,-0.0120075046904315,-0.508255159474672,-0.343339587242026
"RABEP1",0.479549718574109,0.360600375234522,0.554033771106942,0.670356472795497,-0.395872420262664,-0.800375234521576,-0.511069418386491,-0.203001876172608,0.0557223264540338,0.226078799249531
"RABGAP1L",0.294559099437148,0.136397748592871,0.603377110694184,0.742401500938086,-0.608255159474672,-0.65328330206379,-0.545966228893058,-0.162851782363977,0.211819887429643,0.206941838649156
"RABGGTA",-0.155347091932458,-0.213320825515947,-0.549718574108818,-0.65891181988743,0.500562851782364,0.543714821763602,0.381425891181989,0.0266416510318949,-0.0395872420262664,-0.124390243902439
"RABGGTB",0.768105065666041,0.521575984990619,0.0921200750469043,0.24859287054409,0.110506566604128,-0.275234521575985,-0.455347091932458,-0.553846153846154,0.0275797373358349,0.15984990619137
"RABIF",0.13921200750469,0.125328330206379,0.264915572232645,0.330206378986867,-0.328330206378987,-0.279362101313321,-0.339774859287054,-0.104315196998124,0.0840525328330206,0.209568480300188
"RAC1",0.137148217636023,0.14484052532833,0.557223264540338,0.693058161350844,-0.23639774859287,-0.477861163227017,-0.38968105065666,0.216322701688555,0.178236397748593,-0.376172607879925
"RACK1",0.0667917448405253,0.105816135084428,-0.624953095684803,-0.695497185741088,0.921200750469043,0.492682926829268,0.578424015009381,0.00844277673545966,-0.362851782363977,-0.396998123827392
"RAD18",-0.170356472795497,-0.0808630393996247,0.604127579737336,0.38780487804878,-0.6046904315197,-0.386491557223264,-0.216322701688555,0.0101313320825516,0.0369606003752345,0.184052532833021
"RAD23A",-0.455722326454034,-0.213883677298311,-0.574484052532833,-0.797373358348968,0.601125703564728,0.593996247654784,0.750656660412758,0.144277673545966,-0.331519699812383,-0.240900562851782
"RAF1",-0.0763602251407129,-0.1906191369606,-0.324577861163227,-0.217636022514071,0.520825515947467,0.373358348968105,0.281425891181989,0.372795497185741,0.132645403377111,-0.673921200750469
"RALA",0.19437148217636,-0.112382739212007,0.463227016885553,0.701688555347092,-0.790994371482176,-0.435647279549719,-0.636210131332082,-0.105440900562852,0.518574108818011,0.415572232645403
"RALB",-0.485741088180113,-0.570356472795497,-0.0979362101313321,-0.0619136960600375,-0.148780487804878,0.218761726078799,0.198686679174484,0.580487804878049,0.25140712945591,-0.314446529080675
"RALBP1",0.163977485928705,0.297373358348968,0.281425891181989,0.530393996247655,-0.116510318949343,-0.417260787992495,-0.294746716697936,0.202439024390244,-0.0874296435272045,-0.224015009380863
"RALGAPA1",0.0694183864915572,0.262101313320825,0.817073170731707,0.611632270168855,-0.522701688555347,-0.731144465290807,-0.30844277673546,-0.212382739212007,-0.106378986866792,0.218011257035647
"RALGDS",-0.179362101313321,-0.235084427767355,-0.769793621013133,-0.805253283302064,0.621388367729831,0.744465290806754,0.478799249530957,0.0793621013133208,-0.099624765478424,-0.131707317073171
"RANBP3",-0.45328330206379,-0.275797373358349,0.128517823639775,-0.170544090056285,0.246904315196998,0.217823639774859,0.407879924953096,0.583677298311445,-0.075797373358349,-0.776547842401501
"RAP1B",0.188367729831144,0.024953095684803,0.627016885553471,0.752157598499062,-0.527767354596623,-0.580112570356473,-0.475422138836773,0.140900562851782,0.356848030018762,-0.0969981238273921
"RAPGEF3",-0.205816135084428,0.0893058161350844,-0.227016885553471,-0.499624765478424,0.700750469043152,0.246153846153846,0.550093808630394,0.259099437148218,-0.432082551594747,-0.572232645403377
"RAPGEF4",0.664352720450281,0.623076923076923,-0.156472795497186,0.167917448405253,0.177485928705441,-0.133395872420263,-0.481801125703565,-0.453658536585366,-0.15609756097561,0.210506566604128
"RARA",-0.327767354596623,-0.407317073170732,-0.639024390243902,-0.54202626641651,0.318761726078799,0.63827392120075,0.30281425891182,0.220825515947467,0.131519699812383,-0.127392120075047
"RARB",0.0303939962476548,0.00956848030018762,0.538836772983114,0.241838649155722,-0.243527204502814,-0.379924953095685,0.0836772983114446,0.0409005628517824,-0.0611632270168855,-0.115384615384615
"RASA1",0.103001876172608,0.209568480300188,0.90844277673546,0.736022514071294,-0.585553470919324,-0.802626641651032,-0.424015009380863,-0.050281425891182,0.00844277673545966,0.0840525328330206
"RASA2",0.344652908067542,0.263227016885553,-0.0395872420262664,0.152908067542214,-0.287429643527204,-0.268667917448405,-0.318198874296435,-0.591744840525328,-0.0159474671669794,0.753470919324578
"RASL11B",0.117448405253283,0.170168855534709,-0.291744840525328,-0.140525328330206,0.487992495309568,0.220637898686679,0.132645403377111,0.150844277673546,-0.130393996247655,-0.470544090056285
"RASSF5",-0.104502814258912,0.25422138836773,0.131894934333959,-0.208630393996248,0.351219512195122,-0.0804878048780488,0.366228893058161,0.0649155722326454,-0.475234521575985,-0.315572232645403
"RASSF9",0.245590994371482,0.20562851782364,0.363039399624765,0.391932457786116,-0.526266416510319,-0.447467166979362,-0.430769230769231,-0.284615384615385,0.0480300187617261,0.524390243902439
"RB1",0.522326454033771,0.419324577861163,0.472795497185741,0.656848030018762,-0.481613508442777,-0.667354596622889,-0.742401500938086,-0.411444652908068,0.0793621013133208,0.453095684803002
"RBBP7",0.617073170731707,0.358536585365854,0.503377110694184,0.761350844277674,-0.5046904315197,-0.662101313320825,-0.8,-0.409943714821764,0.214634146341463,0.329831144465291
"RBCK1",-0.478424015009381,-0.381238273921201,-0.552157598499062,-0.802251407129456,0.448780487804878,0.706191369606004,0.649155722326454,0.201688555347092,-0.15797373358349,-0.227016885553471
