"","GSM2114177","GSM2114178","GSM2114179","GSM2114180","GSM2114181","GSM2114182","GSM2114183","GSM2114184","GSM2114185","GSM2114186"
"NPPA",4.06126768532379,1.49040359717509,2.54996252790685,1.53577159266449,1.41554719350096,2.3426061052656,3.01813723765685,1.60053286127276,2.01329756904872,2.411895774692
"NPR1",4.48503820687757,5.07686543613621,5.22713095315675,4.93263183741511,4.67807080908357,5.22078875065629,4.96787624361371,4.76907403347079,5.28070752039379,4.97313329926305
"NPR2",4.91547935214199,5.20844850410782,5.48919799520444,5.30002487936267,5.32202289741794,5.34010870449527,5.37148733834517,5.29472891433,5.09633010417116,5.04852192575799
"NPRL2",5.74052588873619,5.67455040564342,5.70686386707541,5.75642372432061,5.55441096804607,5.55671496331969,5.70316538097058,5.69202432547581,5.67917342348582,5.75208273681174
"NPRL3",5.44837725078256,5.34627510052293,5.39201980213016,5.44867637969663,5.21203100396581,5.09070321715751,5.33349282131634,5.37888856799466,5.28332759295141,5.20214698289229
"NPTN",8.99319968870322,9.04133380334918,9.04275901031756,8.94618579860343,9.0739314469517,8.90778001003831,8.92330949163266,8.96964921910478,9.01827097653356,8.86170778472484
"NPTX1",9.68416496395054,9.37175904398095,9.54847731993507,9.29834740586396,9.27194389827884,9.51197663028265,9.38537808555325,9.54892724196866,9.66819188150421,9.1094477184368
"NPTX2",6.43549623680197,6.15582923337257,6.3601821038326,6.07018868238971,6.38111728967954,5.94572641262077,6.48220691929657,6.1300453693112,6.23389019551995,6.1773517604064
"NPTXR",12.553287357547,12.0631734800196,12.1734372049249,12.1510257656851,12.0695948251988,11.9620578945643,12.0107221778731,12.2251447325582,12.477553908756,12.156400181971
"NPY1R",3.84104335582234,4.10709547528591,3.97555497936379,4.27740414206541,4.05751632832119,3.62714671667596,3.96655282612833,3.8896868796969,3.4357045693388,3.58538054001027
"NPY5R",2.89709179806061,2.80728672857453,2.67089179767523,2.78029198478748,2.29422769265212,2.55080879285102,2.51350612480998,2.62677941934833,2.51927059979969,2.36385098103367
"NQO1",4.02476755882721,3.77479162706219,3.73522902270923,3.82782198081338,3.53814417894729,4.1751288747689,4.03654280808678,3.8509197793954,4.00446016868568,4.29387497469393
"NQO2",3.69382742508254,3.72291215787852,3.65372650472842,3.59240665838141,3.44859301967281,3.44789746970189,3.39946315177757,3.27996868556577,3.4357045693388,3.32596270633274
"NR1D1",6.85828524064641,7.14694104034107,7.00179955428637,6.94169408860767,7.14486542930234,7.10047221760979,7.44432293719826,7.16713952490389,6.92956478868126,6.92097680493133
"NR1D2",4.65388449137526,5.05605044579651,4.89959895577811,4.58336962196792,4.79168143940966,5.17435400218956,5.05347044577923,4.98138131441424,4.78858512527305,4.4894056629773
"NR1H2",6.55336297151804,6.19125948829382,6.59444320488081,6.57655450068024,6.46114668986124,6.51250420761915,6.70273493235549,6.50981225555154,6.56307843831595,6.70337167794047
"NR1H3",1.85844296286393,2.42978551034503,2.33672953206819,2.37576112386671,2.20953148004234,2.77482599253757,2.72393888474323,2.14012777378761,2.22434753313068,2.58951359538796
"NR1I3",4.13160919144287,3.8573153422697,3.59380509495643,3.61055709899759,3.50298789751447,3.61946443809747,3.77195196558199,3.50472182904144,3.67797041739379,3.7313705963185
"NR2C1",3.86876606318808,4.05209483861455,3.80484102958192,3.87363224064051,4.04534955171225,4.19076541960528,3.84578839947766,3.75619407810306,3.8922250012388,3.96401135987192
"NR2C2",5.66940178868125,5.74776901753213,5.63010218594077,5.65950174340752,5.5064006851413,5.69653955006701,5.82073958578686,5.533772824452,5.50379964316089,5.05861793245737
"NR2C2AP",6.06201607199963,5.84602490913516,5.82698685612729,5.95416116501066,6.11327166057556,5.7254560218185,5.78677481518484,5.96740446049907,5.94878098138305,6.20942333779292
"NR2E1",3.63853505363041,3.51492931226661,3.69505322986944,3.33297127622984,3.42999589256395,3.91763421505637,3.94990743956516,3.69913491700175,3.50019046860398,3.71231164772708
"NR2F1",6.2568795508695,6.12284699284047,6.60423854503757,6.39474642862828,6.43573741622492,6.25056764066154,6.56560558576546,6.48470853905256,6.51037667796605,6.36904203172475
"NR2F2",5.15384348824201,4.07296656676892,4.56261923548291,4.29994909760808,3.44859301967281,3.42163339765925,4.42971086512727,4.00599755951864,4.15510850964487,3.67997631258925
"NR2F6",5.96099657679167,5.77986020300124,6.306527566834,6.1684151429749,6.43106908012517,5.88454593322683,6.41709051884427,6.34406782975141,6.22437757423131,6.23968859738984
"NR3C1",5.42988586136739,5.8580999385887,5.85278090002037,5.87753725678581,5.97258165961768,5.88294257450904,5.88051676130148,5.49658257517154,5.67518880126767,5.87286305411345
"NR3C2",6.61092490860722,6.6296243246955,6.79212222490157,6.72555673267699,6.83255474027518,6.93315731158605,6.77538866205046,6.56175000026538,6.56845909780735,6.54452359272797
"NR4A1",5.34854087474684,4.67425344045974,5.55801352654663,5.27178970100915,5.45673754493093,5.62352783133952,5.42063857722034,5.62275866105792,5.78279757034571,6.2844661100287
"NR4A2",5.01807611701414,4.47957079887385,4.81214924062779,4.72338861826351,4.93045748658274,4.93229477423631,4.97885738269287,4.63098122985656,4.95886587500623,5.04852192575799
"NR4A3",7.28082985304041,6.85321213293521,7.0981445189776,7.14838714364533,7.13485240822172,7.01008727360468,6.73547798165838,6.92269651356711,7.40175804013903,7.24710558849389
"NRARP",4.43954754213714,4.00218677179764,3.57621740556931,4.10887934355686,4.02070378256753,3.21286407989956,3.88717664057611,4.25395608452489,3.92615127865457,3.76874938466723
"NRAS",4.91879843339106,4.90903540616784,4.53101550533083,4.55553298778191,4.59703441128127,4.8460514339201,4.8291376065444,4.75514493413985,4.75500061525984,4.73580465819949
"NRBF2",4.51165963877339,4.33153949647738,4.19309062409044,4.28872065806332,4.70151995623454,4.30532690782174,4.14288732599002,4.17245497518325,4.37247985448343,4.41276932480299
"NRBP1",7.06038870711155,7.11291304019998,6.94640323040475,7.06692826438883,7.07177066590862,6.79249702570995,6.92482926791992,7.01032886577318,6.99974973634132,6.99381504184216
"NRBP2",7.18622214785553,7.0780630139403,7.7471203094432,7.01677080166769,7.17309697441135,7.7246117092104,7.43039105354158,7.15591894661737,7.6018342554426,7.48513158473154
"NRCAM",9.32894811834482,9.41922397786258,9.30328807664545,9.20512104226276,9.25784336627736,9.33741343655383,9.13522081650606,9.16912704440589,9.2470491650124,9.02379148539086
"NRF1",3.24260767532284,3.19774631485308,3.17017466545395,3.12142038997348,3.29263705888406,3.53214391946451,3.61187344925784,3.39222455829305,3.17855934867986,3.16706345510927
"NRG2",3.10951254522041,3.48409463146496,3.92086448795537,3.9033837406851,3.99562965790729,3.13955960054624,3.77195196558199,3.98824472591003,3.75549836852093,3.20391762538721
"NRIP1",4.63382819533699,4.9547339548724,4.69073070914456,4.83566331154408,4.78437949694062,5.36329263808917,5.16584389107259,4.63478982572308,4.59969315790265,4.61785911383748
"NRIP3",9.9228144128666,9.6969867852958,9.59956469341722,9.68921558186335,9.66187585437499,9.88870288490187,9.49628979862631,9.7008508591849,9.7986829947461,9.93061606485529
"NRN1",8.07006080667013,8.11212779245468,8.03152194139665,8.26614362768471,8.46729750904306,7.72952674953842,7.69587992775697,8.13512967669283,8.29767847978615,8.11347772121564
"NRP1",6.89329414656278,6.83092081936099,6.74074979308723,6.77668620665531,6.73933645324855,6.79164275119277,6.60689185382193,6.68166008259797,6.81109698977265,6.47837516349482
"NRP2",6.80277884700858,6.7017529474904,6.62577075202027,6.46126702754819,6.3738380103293,6.54935938856868,6.51558161286249,6.41444054408064,6.5533423897167,6.23524472154439
"NRROS",4.77237157510169,4.0590856856278,4.18730964787631,3.84325425805494,3.97011202390593,4.15932099569405,4.16709256329744,4.15664734406174,4.55702340804438,4.39295681935915
"NRSN1",7.28662209237984,7.39363297609119,7.09042153926955,7.34684678462607,7.10145443545362,7.15330187430713,7.04659800977772,7.24083435059725,7.12772588547397,7.0108143299643
"NRSN2",7.30512934119632,7.19056766991052,7.02791151722599,7.31952184744528,7.02915979711137,6.66489137078487,7.13699269843106,7.17631492090628,7.00848551503645,7.01665233891704
"NRXN1",7.48045755438198,7.21189603460169,7.73478764982235,7.47991589232255,7.75709122574113,7.65539224112789,7.48292061245659,7.54145239274226,7.7761181601425,7.73417222646959
"NRXN2",9.63557128762476,9.21295253355866,9.67069187222038,9.51437803964012,9.64130885038582,9.32742761588948,9.65372170549645,9.71283635640086,9.7359886072517,9.6118323305034
"NRXN3",6.53401448765472,6.4604137520284,6.33948050115009,6.29165030735862,6.43806593171508,6.43255874815643,6.12253347149736,6.48470853905256,6.47414128544745,6.31847364338205
"NSA2",5.65554231583844,5.99562723132495,5.71492296824475,5.98231313584996,6.07488235772169,5.67261052513244,5.57696014845444,5.86249758008262,5.79202633919529,6.04269385265464
"NSD1",6.60887149416954,6.85321213293521,6.71987767153247,6.51525295614938,6.76553134357102,6.73055038471972,6.680205662554,6.59829338252438,6.51595714089353,6.16922121425098
"NSF",11.0764291373451,10.9634474702981,10.917455941368,10.9546519257215,10.8073162136339,10.6643411071491,10.7538342918356,10.8284859354808,10.9457302461612,10.8488219826602
"NSFL1C",7.32402816682698,7.24905163385263,7.17391326817656,7.35494435497371,7.44262207321416,7.28842765264167,7.14005312132133,7.26007222489173,7.36388876211775,7.45104603424421
"NSG1",8.79433299609604,8.75691091230742,8.55481354653446,8.87523773904042,8.65765529686854,8.34679211943585,8.53929052165155,8.70745519426359,8.64852855709697,8.60135902524906
"NSG2",10.5906803036886,10.4101225673965,10.3387561564723,10.4008218995569,10.265389979679,10.1845453159554,10.2625223130852,10.3323522837533,10.4340293519905,10.3267283455941
"NSMAF",3.77664809224036,4.23606842522545,3.88559925800096,3.93253407671788,3.8632733645748,4.09429826098466,3.72706848601855,3.82448394216862,3.71725510765717,3.76258645330061
"NSMCE1",4.77603633533688,5.02425380141276,5.11892769305082,5.27178970100915,5.08703304936511,4.96600444779425,5.10449765898401,5.02846508427444,5.09930699376216,4.98111735103159
"NSMCE2",3.14395503678382,3.22286579424231,3.00910217452975,3.14651728586709,3.16350323837691,3.36762580942661,2.9858415623631,3.02527626802707,3.01163168560391,3.24869963257281
"NSMF",11.1721450159461,10.8240090493015,10.9871668192617,10.9176591208642,10.8724688012839,10.8122473955684,11.084709550533,10.9842810584999,11.0776167378314,11.0307085463844
"NSUN2",6.21834044329624,6.21649118318314,6.13694574626984,6.25750117212097,6.08680362097734,6.2102203313486,6.13240214026459,6.10418016682216,6.09613361519056,6.13265330672796
"NSUN5",4.47605410261146,4.29647402636573,4.54915946264077,4.5461334599741,4.41042272152026,4.48939002578262,4.47307144862506,4.48249084234381,4.46308569644109,4.44776029043389
"NSUN6",2.26538817241038,1.88597273076721,1.58660431685304,1.74741610326798,2.5220313104804,1.6339263023928,2.19354009898349,2.28288360458768,2.36950210027072,2.28004011326722
"NT5C",1.3693297133345,1.75433735129484,1.90106833713323,2.09552993503369,2.02358335147703,1.53938381846283,1.94744960497206,1.95755319491385,1.76599426630272,1.95202718256903
"NT5C3A",5.41115438249197,5.56340429341435,5.27697381855321,5.54147473387985,5.33207385474972,5.38610989340317,5.22006743425472,5.47974076510196,5.24888978771539,5.35947011429716
"NT5C3B",5.36566745780466,5.02782156713908,5.29321264970765,5.00987993269514,5.08703304936511,4.88501961487125,5.14892824123498,5.09632922218881,4.87797081601573,5.08848883836026
"NT5DC1",2.49619703410415,2.70403273244565,2.84254764941817,2.93233853544761,2.86434456256274,2.89423948268201,2.64341043468088,2.74425596239148,2.57165427343673,2.96719142116509
"NT5DC2",3.51239439906772,3.0651370749726,3.51291505352905,3.31094041181172,3.18584427369367,3.53214391946451,3.80317764876778,3.47103213561577,3.60444424077318,3.6130466906008
"NT5DC3",7.96200176666325,7.61732157982231,7.29241970477408,7.4386033114745,7.07775648095362,7.48935340687016,7.46497170648397,7.23770730090855,7.30321809438728,7.06940658576769
"NT5E",3.80562362038567,4.23606842522545,4.18730964787631,3.84325425805494,4.2500443254676,4.900950749826,4.48081706535047,4.27363174366638,3.95929804481864,4.28530260047634
"NT5M",5.1622693671338,4.69235129918688,4.77793888070438,4.93982782517439,4.65423422025436,4.91670788297812,4.77346639420687,4.84993733094702,4.79594335498662,5.01001989564831
"NTF3",2.81396998455208,4.05209483861455,3.76658307044894,4.21945048322617,4.82052515239651,3.47369194402037,3.55430765750502,4.15664734406174,3.50019046860398,3.8867823178063
"NTHL1",2.36608145422751,2.24595766426808,1.90106833713323,1.93194737337877,1.41554719350096,2.41539704394421,2.17456198581145,2.61139871938642,1.79566094459892,2.22731231941845
"NTMT1",5.01497799100022,4.71465896299653,5.11284112595644,5.1467701264822,5.09295600290996,4.93229477423631,5.07409840778441,5.11825926953373,5.11115350393726,5.4542894134971
"NTN3",4.56347263073869,3.52506280710803,4.17567773358296,4.00293271543728,3.84934457742182,3.99091556030634,4.24647902768135,3.95206994108484,4.23848212807507,4.2895951546178
"NTN4",3.29463337494751,2.84012535213351,3.14653490828575,2.9609153564288,2.8917848908565,2.90691751041366,2.9858415623631,3.03683639202371,2.92031769969421,3.10021262573964
"NTNG1",3.54712483712716,4.7322600240415,4.92065752755554,5.0766874961652,5.24963446784034,4.26650273701511,4.1622838956846,4.63858839367782,4.56565891696647,4.12159373685364
"NTNG2",5.93664444588617,5.86010265413642,6.14740487440751,6.31950315668791,6.05378013408102,5.5526867495756,6.0527950849952,6.07083120717549,6.26868361027435,5.6065615418106
"NTPCR",5.94643467977834,5.78197444641352,5.9836189742833,6.07346391517888,5.77307166150463,5.7254560218185,5.93086416399286,6.03669308366138,6.04146411277026,6.11341055633857
"NTRK1",4.81218085284424,2.84012535213351,3.83473331420308,4.91082597840486,5.39095205776579,4.26650273701511,5.008631517272,5.27534081551045,5.38928293083012,5.95352872476567
"NTRK2",8.24221610571406,8.09096651169991,8.2085520536109,8.05704651649723,8.04751697219663,8.48822136412311,8.47457547445173,8.0924917247815,8.06434469857014,7.9913160733015
"NTRK3",6.13089167457193,6.33786435340271,6.35245377181383,6.39736244111445,6.34434795319706,5.93648125600036,6.35523004848452,6.25284154649476,6.08716468727194,5.67378578292958
"NTSR2",7.47989590315992,7.34082931872524,7.99144517690114,7.59035410520859,7.40383689569703,7.85177178468579,8.17463393753602,7.66857592437828,7.72644070616406,8.03415619640449
"NUAK1",4.97408495973361,5.64697641698102,5.65962949824249,5.41808659499643,5.64185428830542,5.29741498124192,5.69819067982054,5.6531203268184,5.43947851173058,4.97846090683291
"NUAK2",2.49619703410415,2.80728672857453,2.6873687342173,2.24243892414736,2.55673208206631,2.70394942324575,2.48297821265868,2.37684233544997,2.68695754078787,2.61710135289145
"NUB1",7.35743443969651,7.22127502976541,7.13389881032172,7.26326855783722,7.17309697441135,7.22466325572896,7.17449065640518,7.12172390349883,7.23988356544337,7.22093573118674
"NUBP2",5.69865976844588,5.56586049057409,5.71893569922488,5.67683232721479,5.5967121816987,5.60808324705403,5.57152980752982,5.72455547047013,5.83194590141523,5.79498710336297
"NUBPL",3.09784653217228,3.23526340234297,2.99593392953341,3.06987761412716,3.18584427369367,3.23314184463744,2.9858415623631,3.18964530685083,3.29738292063311,3.22199757434775
"NUCB1",8.77454689565814,8.52728402409393,8.63796058324957,8.6611869819289,8.60215190384467,8.54178720465474,8.590527813131,8.61961508811772,8.60468314194151,8.65453854460736
"NUCB2",4.42094189792008,4.7322600240415,4.56707806491895,4.57415029364337,4.7092523998336,4.91357019424687,4.55239774004837,4.59233184430468,4.6329429755574,4.80040096779323
"NUCKS1",5.95130499494737,6.01911942268044,5.68446636006784,5.98579381837801,6.10450282457843,5.73615200166627,5.79766876941968,5.9353364617317,5.94050513090169,5.78590011489882
"NUDCD1",3.32497142958029,3.52506280710803,3.40746358374778,3.26584297195661,3.44859301967281,3.4990333187382,3.26238454691634,3.30886208725433,3.2009043196506,3.28355057008137
"NUDT12",3.81989603421259,3.84927217731009,3.57621740556931,4.1466858512006,3.90427058778086,4.11629973964809,3.61187344925784,3.71361266507716,3.7779669908148,4.0373154636453
"NUDT13",2.75576965116919,2.80728672857453,2.94202505775802,3.21929020937251,3.20784461328311,2.94429652658893,3.15028869380997,2.62677941934833,3.01163168560391,2.98847164072525
"NUDT14",4.24172178017774,3.80004813254743,4.16395127267421,4.21945048322617,3.60598651936475,3.81374961635415,4.08308206009658,4.25395608452489,4.20570856432169,4.19665510092321
