"","GSM3574340","GSM3574341","GSM3574342","GSM3574343","GSM3574344","GSM3574345","GSM3574346","GSM3574347","GSM3574348","GSM3574349","GSM3574350","GSM3574351","GSM3574352","GSM3574353","GSM3574354","GSM3574355"
"SMIM7",6.20300751735826,6.12574150000755,5.94311382839452,6.07498753168619,5.63634497630411,6.10380799764804,6.25960370472446,5.72848101104431,6.03428477895388,5.85469154815063,5.47952395503964,5.50279638216453,5.48275818721222,5.63213679769365,5.93929846919274,5.21770723645193
"SMN1",3.32558092563272,3.53403399818304,3.64447562133746,3.80455538275359,3.52503806427793,3.38574070163594,3.71145682704209,3.73115051507127,3.12724364768301,3.13008527636828,3.84328353895046,3.79670485082472,3.61403145853487,3.83711071673326,3.78054701000586,3.62997560028513
"SMO",2.68175754142292,2.86596266931981,2.07416627165362,2.45753382361774,2.32562067756672,3.47172604588227,2.78158355075846,2.42021582620611,3.38526250602197,2.19686153440198,1.8567512323177,1.26323721293662,2.23142105578229,2.23091925350599,2.45683402563643,3.39317744940516
"SMYD5",2.7838412765616,3.18721133392207,2.34828469950535,2.44302872486641,2.46058167737848,3.60835541692112,2.83974943311982,2.51050649380161,3.67422868598711,2.96056730366398,1.37180227677711,1.31790863210519,1.53220988780739,2.16142105212821,2.89764663338548,3.08214167435087
"SNAI2",1.59989892952264,1.43972085112144,2.12670234999277,1.92508610264521,2.28482789199956,1.7119933193346,2.40542698128607,2.17129147100788,1.61621919690937,2.44788163941157,3.15932927081685,3.28744395114854,2.84217274009449,2.1185989767493,2.09164467105041,2.35498904871872
"SNAP23",5.08968932428025,4.95245978886204,5.4799156312445,5.04889552449529,5.0067721225722,4.15857963460845,4.86630593244208,5.22255429990771,4.12735596519355,4.91844421023285,5.24348568922959,5.43965387967992,5.25132698565672,5.46252701137629,5.21863656209283,4.4698417106439
"SNAP29",5.4637095522581,5.39691613968934,5.7735617579804,5.52689365825942,5.46001773005661,4.98429782222062,5.07684334143921,5.65224943200186,5.08406600502055,5.50681387066768,5.66824867865575,5.67351282179535,5.74086995079066,5.73001797926828,5.35753828964788,5.60591936153092
"SND1",5.31997785052346,5.24412747531119,4.67210235397519,5.02182375637201,4.86253059886774,5.67832593902919,5.60714791801128,4.86291549764237,5.6817864327294,5.08844185534474,4.21114844172896,4.0270989665225,4.38066275101424,4.4879213938053,5.20398050061764,4.83721294950648
"SNF8",5.25427153414961,5.25277999829062,4.96917191802196,5.30857548238122,4.92161783340079,5.34648588964892,5.31690890837105,4.83301105627803,5.18703432041433,5.08417810915605,4.33551477804502,3.69548365654669,4.5314760979938,4.69601583893885,5.44915565229587,4.65722400301184
"SNN",5.36827916439666,5.41795089400791,5.44466896989911,5.49129570960413,5.74614864385591,5.71430762080165,5.71052636310006,5.6193395115627,5.76589953902499,5.55073840630537,5.49237699862456,5.48079535821329,5.39233336703419,5.26245692481882,5.67240693986516,5.54678780519354
"SNRK",5.1909483163333,4.84375247784609,5.18556229565461,4.92984100235199,5.7599478805117,5.79340340345449,5.34930515907384,5.57486119562342,6.09714365616726,5.55895340867536,5.76481369586078,5.66163483219005,5.75456632431214,5.75441625520871,5.54696042583098,5.75518079454052
"SNRNP70",5.71616257987756,5.71758262419405,5.12921541270788,5.28797557852957,5.46243157111226,6.78434639084798,5.80698981661901,5.33350832662263,6.60330340971894,5.23153495616735,4.73234143380104,4.56874191171766,4.92376936355847,5.04843474445385,5.66936203412676,5.82083416236924
"SNRPB",4.86470565755614,4.87640039051223,4.80229631364505,4.9285749669115,4.82737963826296,5.73621836613878,5.00748540852549,4.82998623487636,5.52095608831248,4.92799229372905,4.57301997374394,4.75355097142444,4.45524620189547,4.5957173132507,4.76176418704942,4.55804236034626
"SNRPD2",4.49470921247535,4.40543555683493,2.9897585955461,3.90588758865995,3.35877367525056,4.88542699275169,4.53773889803956,3.19544481280637,4.96099607672827,3.80831468676698,2.42414006698361,2.29260225400618,2.9677803469151,2.96641532268354,4.0382920485383,3.84158195545698
"SNRPD3",5.10478924024237,5.13917000578556,4.38434784773961,5.06640780282797,4.57455722294218,5.19444318571961,5.23475175257591,4.31126725591936,5.2065618089844,4.87989993976703,3.94238158294335,3.80752549277276,4.36568317987065,4.26763755550741,5.218958679096,5.28256347430198
"SNRPEL1",5.16454020276927,5.06341668833341,5.44886060969228,5.67401261434339,5.30548279763088,4.44725869938444,5.1055769225602,5.56579792607257,4.31768128660294,5.16983211888603,5.83439120891163,6.06482391220829,5.97922221502087,5.70327393374316,5.37412803534623,4.99721695572807
"SNRPN",6.24764175097181,6.04058328968654,5.82222205954961,5.6948712873674,5.41141018157554,5.93031203761876,5.74597490509134,5.62995084797843,5.62579468937297,5.56494488839159,5.23001689882371,5.43361071907484,5.60903591099221,5.13276616738044,5.7712922908311,5.72188653201221
"SNX4",5.12327631768613,5.1664460291501,5.25662456301345,5.31440754442286,5.3664534618405,4.94262012737484,5.17951439594786,5.34414846715171,4.84644799101106,5.21862589278655,5.47445271110278,5.35367457627746,5.45239240326971,5.37566850585591,5.18491797410239,4.97175179560419
"SOAT1",3.06804359479716,2.97651768903733,2.94297766325611,2.72575603436826,2.91996300395411,2.86352573162405,3.56741605891396,2.68135096652272,2.86489208046381,2.96675673318259,2.83333953863985,2.62172960743191,3.25151796213906,2.65168331887525,3.15440060578088,2.64004349826707
"SOCS2",5.63344628921592,5.9473959311268,6.3488174697015,6.33356416728918,6.1541473653085,5.29916684896366,5.79527876171908,6.27859599820197,5.24512791765116,6.19799742553638,6.32253527806762,6.18379555641216,6.24484027439312,6.2101653167714,6.20544048984228,5.57242722988519
"SOD1",7.59507158675991,7.59194478255457,7.55372498607095,7.9286252337587,7.47561887626525,7.40881978859043,7.62685751619757,7.58190962489619,7.48208075416325,7.52691011762254,7.524084446344,7.51463013938954,7.65154492749929,7.7962625487072,7.87635146773744,7.65288005926576
"SOD2",8.65477355308397,8.66511157538608,9.10476497490379,8.74530360217372,8.70374372131209,8.4000241121097,8.59859769620513,8.80559803949575,8.24056028591869,8.85136128769311,8.60218788849819,8.60507801102756,8.80613163239741,8.81283332060719,8.48373756288149,8.55520058095298
"SOD3",5.13729592027003,5.22951095931184,4.87880857521754,5.05080659461276,4.87255531937554,5.79143917533622,5.50551240738833,4.79846511978078,5.96153708981766,4.83364631789959,4.73828525668882,4.48874579532871,4.83102865293923,4.88125635302709,5.15039241915663,4.70436980439276
"SORBS2",8.54645081711177,8.47166695718025,9.12258568650691,8.48498738334395,8.99146735865303,8.10667072070751,8.38911578458203,9.00617409185755,8.06443931115672,8.92860106843805,9.34705065975332,9.3782810946099,9.17204570318243,9.05096044469964,8.53983257139158,8.7991220651783
"SORD",5.40666657061621,5.38231137604452,5.38026120578928,5.63258241929934,5.41950800526243,5.46698551227987,5.5172603971115,5.42241025466975,5.56716677365993,5.66360240744056,5.05528493207611,5.1433830658082,5.34773834956059,5.38770423488348,5.86835367782731,4.57505340397919
"SORT1",5.75301174521009,5.97155892897592,5.86265847579916,5.44773909082551,5.90276536494002,6.08500015783655,5.76257439139741,6.09801669907902,6.14145336342029,6.12308238747911,5.87138921851197,5.99317457038139,5.89721972060882,6.17583817302392,6.27819962519828,6.34185729114527
"SOS1",5.40555128911914,5.42562387765792,5.93466508219431,5.49899813299903,6.1277768044744,5.13429683836299,5.63697958983619,6.02053463854999,5.18616230552567,5.76211274052524,6.31751683022661,6.58379043156498,6.47598136775728,6.30850236049024,5.65557986666667,6.34681824490181
"SOX13",2.99419397998046,3.05776650778016,2.46876800058789,2.87001445751113,2.80293491633926,4.6297285476325,3.33643102126558,2.52554217170342,4.65300452726525,2.81034983786204,1.77470594300033,2.09479276418938,1.57400610891185,2.37013048506082,2.73241804789748,3.12897087088955
"SOX17",2.80559237279933,2.58058011288212,2.96655773632543,2.91164538939606,3.20004725568765,2.96837954603891,2.67058297986416,3.03658560716977,3.42206838552449,2.94183807935416,4.34211945101145,4.58140609353796,4.20559106478591,4.35186996791667,3.31108915641609,3.56334242467647
"SP1",6.02124752799025,6.03885480267837,6.77909192528517,6.29573977520999,6.73702972639285,5.86305356954278,6.26209448306264,6.88322540423258,5.79992913868,6.60551931688767,7.38947771835158,7.53837094382431,7.12516418129008,7.05846668321983,6.51795988069172,6.61700740564443
"SP4",3.09773141637942,3.22287777774452,3.82945466710483,2.55235519390247,4.02379215146552,3.07956479450943,3.25326863847483,3.77584876531224,3.09415684254533,3.52765804947363,3.84328232844793,4.2655000626612,3.76601474740951,3.83711071673326,3.53502958327718,3.92355932341036
"SPARC",10.4356112554883,10.4393765452798,10.1597097993711,10.4931059421428,10.450856554843,11.027424842149,10.4923616885585,10.2963894874209,10.8261755128113,10.32482637547,10.074674273223,10.026924462285,9.94922620818579,9.97650916615305,10.1880468465081,10.1041326787197
"SPARCL1",8.69623886702885,8.56630877325891,8.43583239816208,8.99433978820883,8.65392514497154,8.75668832194103,8.82118465560971,8.48321044626193,8.84899301029224,8.55123615753224,8.41321975813382,8.41960444730339,8.4763053768606,8.49415437884677,8.61831090324042,8.19974980055722
"SPAST",4.82087727783352,4.64399851038644,5.28033926739572,5.09931087177314,5.21578908244241,3.96580443998313,4.56213096629235,5.24316613976257,4.00807874709562,4.98246413298474,5.55341431680901,5.64060925559018,5.28002116489872,5.44879229798641,4.87710666470159,3.69366660519092
"SPEG",5.0698804243343,5.51509493940728,4.46310909058608,4.79800968905079,4.81218853612181,6.83267051497578,5.37486161303471,4.73258627130155,6.38886974298785,4.599031401719,3.72342193318938,3.76780312361983,3.85278895659606,4.10183921920748,4.43131371721659,4.31644455562432
"SPINK8",8.14700451465017,8.32171638713734,8.14202948157268,8.51029708465087,7.78160522255859,7.10435362594124,7.91286606202105,7.97902967164578,7.11054755192723,7.79775171693988,7.55781332872739,7.21173167804824,7.71363107241719,7.82445729672452,7.02686512308854,7.25925410160943
"SPIRE1",3.56680988396727,3.4724313169633,3.71651366962146,3.48388765049936,3.23833016313805,3.13328671559229,3.46415770238652,3.46810051147718,3.30602170502865,3.64697167065834,4.28241168688034,3.95769514908385,3.79744333375726,3.88363937015749,3.5809496447617,3.53616740471566
"SPN",2.35426176324939,2.37012897526651,3.23710878824727,3.22979674823727,3.08658661851037,2.91217343210714,3.88332159226884,3.3131706441869,3.07583336069283,2.60593258043847,3.65878692171945,3.4158017678489,2.83930835071141,3.55662481084815,3.60302958607484,3.49519891916469
"SPON1",4.26147982185165,3.72151712880155,4.10932931266139,3.83804411756594,4.29754459719385,4.4250062648306,4.14481016953057,4.21730868395562,4.39872264170421,3.94417728000439,4.3226552462619,3.99004101794245,4.09538659238912,3.83799021490443,3.63271388984724,3.38407548329593
"SPOP",6.96867991997337,6.88605122287583,7.1453510015934,7.11890882028073,6.99761944721032,6.72629049008089,6.98885391699393,7.12562751304337,6.73192331521608,7.07890831920022,7.25605366330711,7.47360953092495,7.19276353710023,7.19065979299275,6.94978133379152,7.12438599209511
"SPP1",0.816049569871106,2.12211394235015,2.69735511887503,-0.305609802920956,0.38174204144953,1.77305995747126,2.47891259248702,2.22754232488916,1.66378199345943,1.53505584452446,2.63246272245541,2.90976998783936,2.91996226982271,2.97921716751794,1.7511135971938,3.97573232566096
"SPR",2.58593322494639,2.48976361287072,1.77584363012621,2.79609523737273,2.19834768753377,3.60403308744641,1.8653636572183,1.65680282086562,3.06502481009966,1.66327734042932,0.696178696449258,1.28625637422063,0.943433519706993,1.05725098631843,2.51885803188119,2.79410985215006
"SPRY1",3.47332004462836,3.43324286806057,3.25208638043812,3.30440012735473,3.9500235372843,4.83975573959274,4.13962499324644,3.64427609478458,5.2375701195321,4.19323599968829,3.49773375602721,3.76374283972911,3.82778753353346,3.88549622682991,4.3996944595144,4.87890810183819
"SPTAN1",7.54819961086101,7.5138578644965,6.9610318515771,7.13344471114101,7.33769567151635,8.18827876836886,7.75963759150236,7.02940181171726,8.24993941156872,7.33568171020358,6.41289967558574,6.28594055263464,6.5589520104866,6.9042664216729,7.40774987363015,7.50976685352873
"SPTLC1",3.97996339271418,3.87236817334621,3.70880720622195,4.01496421512243,4.01395225591553,4.11682578169876,3.94136711393384,4.21666569901937,4.21717503399788,3.97110282106596,3.907033724051,4.27332683521916,3.86192770147986,3.89902514999259,4.04770262062362,4.76492597993353
"SQLE",3.31551053337015,3.5461520600861,3.8861944029819,3.78508728314605,3.48760388497466,2.38418368421083,2.67058297986416,3.02605127298936,2.03315477787618,3.21573332156594,3.95090511641807,3.73001918449669,3.409920844181,3.52437040575281,2.57210405625957,2.76390126890048
"SQSTM1",6.12003717772985,6.24495844251921,5.69457133085722,6.15115452544849,6.24737815840185,7.2513067841887,6.51952883282895,5.96921236376449,7.56692933852769,6.5054396597765,5.99598066914811,6.21053934719019,6.12166286613842,6.34108405123405,7.09369473740125,7.13857321838815
"SRC",2.60277645736179,2.41658215738591,1.46039814587244,2.00937959103511,2.12818755011869,3.55923932131748,2.19369768433282,1.536071420178,3.57566866456043,2.51745224290217,1.65477977677613,1.1248402896495,1.3042286501667,1.49006412509894,2.32006727613762,2.8220581737728
"SRD5A3",4.48350786701977,4.46409334905475,4.25511519233704,4.62498491280176,4.31575928411846,4.36884034987169,4.43958987102906,4.14545509851756,4.29365453752308,4.37409106646226,4.18199574636317,3.95106446748281,3.88701182755878,3.99665170481571,4.29690615373401,4.45153370339877
"SRGN",5.0959047831004,4.8665396746426,5.29595185815797,5.41045787075141,5.4629620866391,4.98796280747564,5.36695859358483,5.59616629783142,4.61193311264466,5.49773491067552,6.27750535081348,6.30506542419728,5.76232324766053,5.78604177478063,5.10541683088919,5.60808620026932
"SRI",4.90051966155205,4.838835590379,4.36565943481778,4.65440482285753,4.69610878303357,4.95360918011457,5.19519522995751,4.53539191278365,5.01699365387348,4.8796071300643,4.64956250341997,4.37138979639448,4.68717651256212,4.5957173132507,4.66112791135155,5.07102170958294
"SRPK2",4.95991952475478,5.0278511627803,5.30366975611089,4.9234961242834,5.35480678501119,4.87197065633763,5.19742150042112,5.27242834551533,4.661813456701,5.05397331735555,5.08713902159697,5.1813614349884,5.34181364910009,5.40441579447037,5.21655208159497,5.00977880867225
"SRSF10",4.94202764597225,4.96454954264173,5.60726003062212,5.02775228921328,5.06511317683462,3.9198504403974,4.56902504611009,5.1370295115934,3.78665267979784,4.93432275613465,5.59271684546159,5.6007302711858,5.50465774240093,5.44649041261255,4.82058781299423,4.39518066480781
"SRSF11",5.77522905208426,5.73797373068087,6.07821951752369,5.80681830951332,5.90365380471814,5.54481495906256,5.70740544349,5.9788101485947,5.27578172592878,5.76389100216165,6.05947945760817,5.9077583236529,6.10036860561783,5.84633282104731,5.68301378447069,5.3922054171183
"SRSF2",6.70150038664552,6.60833029981844,6.97782408855362,6.80880270120371,6.88292121499431,6.47171218629722,6.4688243477574,7.00355160368567,6.18444350743134,6.85655497470502,7.17595040581287,7.14824125023262,7.22446438160017,7.04787663298934,6.62241782082321,7.16127942464603
"SRSF3",7.51428548230579,7.47082779915007,7.85553440383387,7.7521127851366,7.36740134659267,6.85014359395708,6.89358316748736,7.58190872586711,6.3621443760504,7.41325304623838,7.9252710457228,7.97500048101825,7.80782782158561,7.52509470737007,6.91897345398772,6.96875853046854
"SRSF5",7.40837386721617,7.46445670604491,7.79260819683971,7.6126749633578,7.57794457293611,7.12454216619475,7.36444509240961,7.63183099242895,7.12472550137315,7.21901759969692,8.00807167642022,7.99584620916158,8.01756494432666,7.96817043891921,7.65371765545296,7.57680239913156
"SS18",5.69009232506335,5.79409576736563,5.85951318387014,6.02583388081026,5.70393077827582,5.64481612074982,6.09542712469439,5.67434162207854,5.49865264104052,5.63380030555994,5.85531812539381,5.69988670117985,5.70604969703468,5.60556124480088,5.57489177781666,5.1972416332461
"SSB",7.06647833922249,6.98945550881856,7.96559321527919,7.71543246172118,7.48814406527776,6.08592017771852,7.09070263847593,7.8441644884389,6.12177758853789,7.30318146259471,8.32369221016321,8.66926246960262,8.23278973745005,8.1399460961605,7.24989528865451,7.05071917351046
"SSBP1",5.55064237164433,5.3316126365355,5.88855245837903,5.77051944211543,5.38439967631916,4.48409309531344,5.45728898002358,5.52769781341409,4.39176813470068,5.35807074117089,5.71927752265054,5.79742284649108,5.95915046420463,5.83485918392973,5.48423330732616,5.38257233693427
"SSBP2",4.32687096031928,4.55884328577901,3.95264293721774,4.14719659546418,4.1489545858753,4.29155405114191,4.07328955295304,4.09090416557981,4.34299919976805,4.19059363676232,3.98506630080001,3.48243715784842,3.83639558754465,4.19616963593223,4.55624225006832,4.62491518093424
"SSR3",6.73447512922326,6.66869380011758,7.48752256256589,7.09487850516517,7.2940844807132,6.09040363371987,6.67139558310577,7.41784182002271,5.86621556277849,7.17492961367976,7.9882077085633,8.06905336944356,7.81351652479504,7.75639826911069,6.98461826643939,7.19192818195362
"SSR4",4.4378119913076,4.48732333571391,3.83587040993954,4.57889008027367,4.13993493939293,5.03173534259305,4.95318717485105,3.95867366331016,4.94665035376293,4.08074446961694,3.37428360454006,3.11534040742266,3.59385636595151,3.62550866592307,3.98540716279029,3.3427123733795
"SSRP1",5.89757718992212,5.83500310736476,5.48400537638499,5.84358109412495,5.61234175021499,5.71323099601327,5.89876987549366,5.56033283654967,5.7488724622787,5.77891586478012,5.24700930751442,4.94701537803537,5.26415046262445,5.46934509898236,5.84560436289454,6.15085086174992
"ST13",3.89458865192415,4.25605679090735,4.25031831242222,4.01257461953296,3.81676405005705,3.65173602019589,3.91995637926892,4.41136349388969,3.96602278062471,3.93683221627897,4.31551738023949,4.14269819460917,3.99095537665274,4.16850393237803,3.8521150267582,3.62997560028513
"ST3GAL2",4.61605590007783,4.71205181707902,4.58684634847508,5.00739907861325,4.80368468976252,5.19191938905571,4.53374475114343,4.63260813595321,5.15232542874443,4.67841117529999,4.83604831408586,5.00133298972929,4.5790624044929,4.92475308932387,4.66471323275588,4.86713343841999
"ST3GAL5",7.00978199384239,6.83514235435467,7.07187104122185,6.983073074844,6.79228403051842,6.81655456592739,6.80587523700424,6.87810933542299,6.60265000612856,6.85112914260072,6.66306730915795,6.67671997831995,6.75227333630476,6.74485106231565,6.51964904785599,6.34185729114527
"ST6GAL1",4.87159506532387,4.89991794692113,4.95155553535137,4.91200164942011,4.9682256895808,4.42519114906264,4.93729049306359,4.96018724280596,4.6780313053959,4.96710947953578,5.15622919066609,4.90732801295819,4.75688013712097,5.01464780972748,5.15693008067497,4.45153554567994
"ST8SIA4",2.49350024985746,2.44045210653119,3.64447613301361,2.45010978495615,3.45403486527041,2.76715627588452,3.12815199504217,3.67831129256587,2.41892022871575,3.2767894008002,2.95897061283303,3.19990214089138,3.49940527210823,3.02929049376299,2.96872340855402,3.94988165693368
"STAMBP",3.44687475875747,3.57988301116143,3.55418329133717,3.58637480802127,3.28718155622957,3.32613204786605,3.62119324903382,3.53656472980309,3.42008729206325,3.26778607378907,3.38296636900601,3.20524489112039,3.16405646524943,3.47951007307164,3.53522628947906,3.82421964508295
"STARD3",3.16658461467921,3.30599350202024,2.23634598054872,2.9471140982194,2.90584321486789,4.6274383856286,3.91995637926892,3.12808540043441,4.85634880253557,3.23637378856471,2.08930444900642,2.02233248403708,2.1723669099924,2.46415641858411,3.43817391544867,3.81318728859442
"STARD8",4.97435163642511,5.00153575559518,4.94795870754014,5.0677126592041,4.75788476737443,5.49320667738312,5.0480494998986,4.96087053669577,5.24070615999755,4.96646488611787,4.49777771674185,4.29952772475109,4.73559082602115,4.31102404611234,4.46725047260825,4.28009360600535
"STAT1",7.46101034559061,7.19399040710977,7.8232018144883,7.63576070207251,7.67089947262182,7.22603683776143,7.76909951717403,8.0263753488602,7.47102628722874,7.64523164253953,8.21203182546156,7.40312802663885,7.74026175352761,7.76842737928754,7.53202093784788,8.05871996783753
"STAT2",5.18819178651713,4.82066043350784,4.464199076188,4.65440451630562,4.84042965946348,5.32971081575565,5.49034891243987,4.62188243708584,5.58388217307852,4.52851500953558,4.47425995658243,2.96880131805447,3.96762614337767,4.30689844334672,4.34349489589775,5.21904979913126
"STAT3",6.58422889497015,6.69160393438245,6.3622133912725,6.40681693119814,6.50382638960607,7.00902957366768,6.48622814129108,6.40694820093227,6.9459252455871,6.53801761638959,6.14883465921486,6.10045724426034,6.0531236570649,6.24766628674137,6.29311274618793,6.43331640755748
"STAT5B",3.32257321421607,3.66262218571495,2.67643219767719,3.04575911803729,3.26299111791656,5.12330639713642,3.7874159467877,3.24029938969531,5.13493195002656,3.30847708696184,2.70831023653243,1.90632468405216,2.52113152996427,2.75218287885579,3.41368846681099,3.86942853736332
"STAT6",5.21723609233012,5.01068008192475,4.65556841575933,5.10802596986978,5.05219878355223,5.44941491624513,5.47419461162001,4.89946971847535,5.54002903180342,5.08407405844717,4.46176927180701,4.53430603806051,4.79865687452857,4.80332348683693,5.10587907825303,5.75608503893314
"STC1",3.24296837920496,3.19749203757443,3.82432080988971,3.40621753675329,4.78364975687117,3.52800023875959,3.63467660050904,4.35351117430456,3.14136075346406,4.36005125760793,4.43154392299128,4.77576135386789,4.61393243296404,4.46536085256524,4.28501705337024,4.35634938328227
"STIP1",6.53949860882814,6.56927892914759,6.40058904201529,6.48301678202322,6.03108171510353,5.93828181747233,6.19237142069339,6.19054037105345,5.97825719376158,6.26231103125826,5.96849743436613,5.7286364093723,6.06965334594459,6.10900484343957,6.10083678168722,6.28095583545416
"STK24",4.30667493524647,4.25359553356884,4.55254633920318,4.21942710177011,4.56522607426569,4.3838129126809,4.59964710170934,4.13568841918181,4.33200345736548,4.1284560120898,4.34211945101145,4.2655000626612,4.45524620189547,4.50571920662471,3.91001741271078,3.81318728859442
"STK25",5.38259241601334,5.40172578839835,4.53981109974174,5.14513601218712,5.01204965139801,6.14976614419877,5.65633751429305,4.78705572191248,6.16631350865534,4.97377504154714,4.12084559562213,3.92222245449801,4.37157834852492,4.50353745240576,5.24946814845265,5.40326791025007
"STK3",4.00524752345476,3.96253449185445,4.59854863438515,4.43819159686995,4.64814329022936,3.72411349346458,3.69894054498534,4.59362402201063,3.60283630392563,4.28525728837015,5.15622919066609,5.43965387967992,5.18206745418544,4.72669263875223,4.07096394777125,4.41421127032224
"STK38",4.92581658685852,5.02937123349574,4.9600593877471,4.92235787954143,4.86877063243834,4.94918543100694,4.71291173075334,4.98845173305766,4.85634158870572,4.98487684300151,4.94685907916663,4.62405024662482,4.83910413165116,5.10536706182729,4.96236210292527,5.08934671571241
"STK39",5.84865426563997,5.65834153666142,6.31935908499641,6.08275310620706,6.09470147277447,5.10666459946883,5.63205028486316,6.17512874509425,5.06141931917847,6.1161362078758,6.21689581963471,6.83581285325254,6.47460280311683,6.63492826788518,6.37202011219549,6.08111488477887
"STMN1",5.81866275365688,5.56415446932518,5.86422792635234,6.20917474862225,5.56595737067607,4.94812124308617,5.25626781717711,5.52689061653194,4.82079564486665,5.3628771344586,5.40360415939668,5.7679479428572,5.59370664745492,5.58887196287861,5.61817037940679,5.43009964606146
"STRN",3.37005448737572,3.79323549612343,3.61493715106546,2.95211061598389,3.76294776609863,3.85880915842845,3.83098699322083,3.65798675789736,3.76812481990916,3.52346526869561,3.55571097206071,3.37013980858219,3.36300733866883,3.584225860386,3.8681384519468,3.66217254696326
"STRN4",4.53339628806079,4.5752642894907,4.09316574291666,4.41847036277295,4.23354511034874,5.80953439216316,4.59357683419037,4.1791740062711,5.6990744215588,4.36961662780222,3.71685444839031,3.9114873524903,3.59385921030349,3.80152872219593,4.19981173362744,4.31644394868759
"STX12",6.345267688691,6.32801723549357,6.70742667381075,6.56071977507928,6.55165267954998,6.13130656666813,6.16759857722192,6.566293482574,6.01309776911263,6.70883003334537,6.90864483942252,6.93659050505127,6.97335473710958,6.9308950491213,6.57520429964334,6.45645154082353
"STX2",3.89120193225942,3.55816878346783,3.3539457785899,3.61279317770007,3.70704472606001,4.39594812022138,3.95195607349803,3.23256937159377,4.1895937706604,3.65959949705649,2.77595781407849,2.86902968018616,3.2385812002897,3.1359845553539,3.69330026248294,4.59186620299042
"STX4",5.15327443908091,5.12665094795754,4.74549724524399,5.08345763461444,4.79709972136507,5.7367464672159,5.36721490830697,4.70016815197504,5.71360249830705,4.98399064834753,4.57301941224402,4.23376220507469,4.7523389494729,4.78615680704363,5.06260438090636,5.3031251090557
"STX5",4.04845573376626,4.2136334126165,3.92281790011309,4.14283298983827,3.9187245054105,4.49705677582764,4.02396730016267,3.87896293561233,4.45148526140675,4.08359513663265,3.49773375602721,3.39904419632429,3.62401418128378,3.76504927407793,4.37374018118129,3.97573232566096
"STX6",4.92980085138022,4.88541380581557,4.98069087179274,4.96885812630751,4.98343954925827,5.10390854062155,5.28775764693203,4.86786738628142,5.03009629588905,5.03478304003621,4.85768556596889,5.1526546467119,4.98081131459915,5.00312736158713,4.76626867311004,4.69416959655008
"STX7",5.91996463928659,5.77084891984265,6.38516421753164,6.14753358905284,6.18922676545076,5.68775633332152,5.70799581494848,6.37098049656714,5.51957078538384,6.13618478152742,6.68163486882273,6.74430832750444,6.7235419263637,6.43903582197339,6.20803426925254,6.38107532379104
"STX8",3.59071764462311,3.68779569290327,3.34497489478944,3.22818705631579,2.73267983954968,3.63817727928911,3.29544772404265,3.01543945260476,3.43387111993977,3.73042523747977,3.16671372544554,2.90976998783936,3.42141467236432,3.06574097349037,3.71708678484845,4.16738330023936
"STXBP1",4.10509905905063,4.19065827195949,3.99911591572273,4.15804929522204,4.25300897741282,4.60088578699743,4.06355907729038,4.21192018211454,4.43982633303414,3.88874760078058,3.57826372008331,3.32566722791522,3.51021042690334,3.24596225583022,4.01928376822919,3.26097653113537
"STXBP5",5.01074151830831,5.04919887423568,5.2567816476636,4.88351686840914,5.31962358756186,4.87180749661772,5.12013097704983,5.33564285510234,4.84534833467014,5.0498146346284,5.29205047366216,5.49760064417585,5.42146215153505,5.4963035123301,5.251906078222,5.35329288094026
"SUCLG1",8.64726437921205,8.68317114758115,8.48793805476933,8.71586212469819,8.50776744575734,8.76379459032645,8.66987380929708,8.50091112044145,8.79453446810708,8.67535489434475,8.15690778709321,7.98277838420849,8.39009086801418,8.59606099685437,8.94474726364351,8.71048861447253
"SULT1A1",4.44475932620447,4.45126266995327,4.43913485618627,4.08259486995702,5.15142150952496,3.78485212115922,4.69411673271156,5.20631676585267,5.79249973356935,5.62697298072671,6.8782947865808,6.497883472121,6.43120051174142,7.32535906441612,6.67877083361731,6.57534548314082
"SUMO1",6.28202268181139,6.25606549779088,6.8919181573,6.84518017343402,6.64864297144676,5.6018077718714,6.37261108981514,7.06401630640168,5.44060268753158,6.47590732623451,7.70854364739182,7.87952261197427,7.58027141149858,7.41108008173241,6.62870198676546,6.46103382972477
"SUOX",4.83636736196347,4.87516807821331,4.61571907475561,4.7802204649363,4.46893174925368,4.77384311409835,4.68091074799979,4.40534872077728,4.49537177064413,4.51307454227012,3.75019768103298,3.86678968280534,4.16035591886663,4.14805260585876,4.43923745887902,5.28350556104009
"SUPT5H",5.4290970226604,5.50330078040283,4.65042874885461,4.98694938367442,5.06828698681901,6.36498128406885,5.7655780412193,4.91522968180387,6.3221863961199,5.21732757236489,4.03506433853084,3.86044349919658,4.58356046632502,4.68042940653152,5.47379979507889,5.45787471118283
"SUPV3L1",5.01852342177216,5.09812608877142,4.98657491891834,5.138195645567,5.01830251145508,5.29916361812091,5.04505659260429,5.03301954277572,5.17125260614222,4.95314978773499,4.61179907513244,4.56874063966061,4.59882455828754,4.54498051143801,4.63950618609267,4.83721294950648
"SVBP",1.72026465039848,2.03307520237902,2.19701608816922,2.14440769400037,2.04989830781314,2.74624457006413,2.18788362856145,1.75275904839616,2.37673989677177,1.82125466514023,1.99186674624471,2.19708509116424,2.46671495009379,1.89048332851942,2.49164497581114,2.87796125952986
