"","GSM5283787","GSM5283788","GSM5283789","GSM5283790","GSM5283791","GSM5283792","GSM5283793","GSM5283794","GSM5283795","GSM5283796","GSM5283797","GSM5283798","GSM5283799","GSM5283800"
"ASB1",4.80092280087609,4.80467272849608,4.70518157739609,4.5137557758626,5.31205445199945,4.57007978129291,3.43885722746339,4.1493419679719,4.01471206337364,4.32732213275578,4.70092723690554,4.10525346675626,4.87784748256793,4.75504391711255
"ASB13",4.38471548434932,4.53469964977471,4.13009530002572,4.27376656740537,4.3644049056185,4.07661546746164,4.0709652167983,4.2378431031432,3.57529607822353,3.97445251649165,4.36085325690178,3.86294030682111,4.49738656295406,4.05580407110766
"ASB3",4.31209857715566,4.88708184972124,4.18058917630112,4.31059315872792,4.25747101390372,4.21416051706214,3.76253511844903,4.39001396761621,3.98488872735918,4.71769216444061,4.36085325690178,3.8904501613893,4.15746015510999,3.94168331832766
"ASB6",5.19344364876093,4.63349864686534,5.45229264649689,5.63124571331699,5.52347012232241,5.58397425784396,5.31815072352751,5.08741422724301,5.16798282216931,4.68488969008118,5.41653200936497,5.61685617228714,5.40334220909394,5.47232069998523
"ASB7",3.41078101554761,4.4877621322124,2.53994356293323,2.37771449296107,3.12061857458032,2.8480502206353,2.63547942582366,3.66320138256595,3.12482236880746,4.11539998501098,3.45535756714401,2.04124093495029,2.80723004531828,2.77152378131385
"ASB8",6.44663254263382,6.25726301157066,6.34625045301118,6.38002275125917,6.51042226312187,6.34347553759275,6.26444976812716,6.26130305491824,6.457352574968,6.07114835884948,6.6199730400814,6.43874468566004,6.62994168756092,6.52680215491699
"ASCC2",4.88155164418724,4.39268597950946,5.128177259887,4.98981563078121,4.81818842675725,4.86822170004126,5.70950520806388,5.40745610978772,5.33882702979506,5.07841667777958,5.2221948469588,5.15209637194377,5.04774001361889,5.03933856440102
"ASCC3",5.43058146609214,6.15689525844533,5.85533703036242,5.61661469166049,5.63168252291122,5.56826954119979,5.41784502586315,5.85223567352572,5.68326899004068,5.9708142368575,5.74082569334526,5.31068231964832,5.57279562098641,5.49272782269047
"ASCL1",3.29308687888421,3.5192749925647,2.39778476834857,2.27497710120732,2.35468104224746,2.24290160285117,3.04327297750898,2.73662048345944,2.75247430709325,2.63250884011195,2.61833527002642,2.76064633071127,2.83145713206889,2.78482447730142
"ASF1A",4.77751507189182,5.04826738370663,3.95260030325738,4.18021034696651,4.29557100280223,4.16279859160197,4.64323516402062,4.77145459363336,4.69292190987866,4.99572691224489,3.98883982031155,3.95049392623399,4.2457399847445,4.0937051729714
"ASH1L",7.6823249616646,8.53258805559039,7.80402502559138,7.63993953761579,8.12713061331861,7.57282524818087,7.30032872914258,7.83332470693276,7.3001080358585,7.94430357050583,7.94983989903407,7.4858458733059,7.88737498895759,7.81024243053024
"ASH2L",6.14730278385862,6.38442981003461,6.25347249769752,6.20525417418748,5.98347857208369,6.0503552332115,6.46422503784147,6.19364452896331,6.34249800902171,6.65906365405499,5.93811532292846,5.98864820068122,6.02283887308904,5.87654413337663
"ASIC4",3.30248910489097,2.99422971298581,3.69043271929897,3.69078077306369,3.80816082322036,4.1095403934524,3.88527484201426,3.51708466481195,2.99119575938833,2.80893180778767,3.60363630113245,4.06959693992433,3.64514502546292,3.79821091400521
"ASL",3.80404534897649,3.21614369022428,4.59780089525816,4.47720009951062,4.22822083648917,4.47642295178636,4.5329251157894,4.36972020660919,4.43434377671509,3.94956196857948,4.45237336213429,4.75566911721845,4.35840608366316,4.42206540628367
"ASMT",1.64925526431456,1.81406065468715,1.82976238495501,1.94097887939281,1.91504773516019,2.0752444434204,1.57476059941648,1.9571284440832,2.18077653561959,1.28498923376847,1.17742301267987,1.91298016556715,1.62658393164742,1.26378584909202
"ASMTL",5.72088989739141,5.20986290024163,5.66007983767189,5.42838721392298,5.20101306288954,5.31660583731429,5.74577037570287,5.00648034530889,5.4968576924608,5.67229501159789,5.12736562287269,5.68127490227947,5.22964961292125,5.20680491756545
"ASNS",6.60888791222118,7.24252010401762,6.46049393437058,6.75689343719393,6.95998674917216,6.42421197501654,5.79604576664481,6.89158419333248,6.67063354285543,6.77410884442553,6.87279811307951,6.47326668675296,6.88921568296865,6.56199233676414
"ASNSD1",5.42198043382071,5.82592409703124,5.58239818691541,5.48241452060042,5.6501801522304,5.33760213878038,5.25724500932666,5.50371954383489,5.86752173381795,5.99655948982221,5.20681654035327,5.29275333966691,5.46271256992254,5.27437177270765
"ASPA",4.57517766568048,4.61177319006437,4.39356130087507,4.53169203194586,4.69887420722121,4.76177943878314,4.96372513217054,4.08440880040494,4.31955862587925,4.14639688136065,4.366400540122,4.5851726393752,4.53843854468323,5.05589074066858
"ASPDH",2.72193579491472,2.01659529083409,3.60981265633841,3.76088788009462,3.38197918417873,3.85507176193923,4.3961971970594,3.52322248412132,3.09721164508271,2.37276105491846,3.44490871268067,3.97639837836019,3.11417611295698,3.50061951084427
"ASPG",2.24457226147115,0.481733020816456,2.08964620647656,1.61058620731368,1.4913838911699,2.57697522929535,4.8822911640171,4.31062077646866,4.90683104162329,4.91058967696117,5.12081643096307,4.80709736145109,4.57835463687913,5.23856917972988
"ASRGL1",7.69576655747742,7.18640806070736,6.99097061075604,6.8958048672673,7.00954007946057,6.95173124096096,7.17737973728279,6.68125488545359,7.23191843104129,7.16424496272832,6.71434652011932,7.03731621674245,6.73882265850406,6.97195874330568
"ASS1",3.22549754556575,2.98460201628988,2.8361270202153,2.52824439226106,2.90342702052028,2.65339269521461,3.48044529793175,3.47969905627543,3.15191457829753,3.13458595701773,2.39771687511151,2.55253803954756,2.52476557431027,2.71705975880217
"ASTE1",0.556186817667972,0.685634036903022,1.47257735142865,1.70845030071846,1.07575301280555,0.634711370634325,0.478297073965088,0.373994820723444,0.0861104196637002,0.0547222099911896,1.12602615344524,1.77219394390166,1.21247367239809,0.922428741234039
"ASTN1",8.54798067226143,9.30210776490483,9.6161901596079,9.44679885524841,9.41120528551338,9.56062974358946,7.71957464648758,8.25332850325481,8.45898603044848,8.53258892644584,9.31052791343939,8.97256037308035,9.24120965126017,9.28442572385674
"ATAD1",7.11968328116865,7.51750909040114,7.04477647658914,7.26829635432031,7.30749495709455,7.48720331765663,6.90546227559892,7.50191364430129,7.22396166575921,7.46795912650192,7.17499190678245,7.16247673771392,7.11879294169208,7.32139171273371
"ATAD2",3.25485297098645,3.62220799145287,3.83929883931618,3.63379566715713,3.64804168757699,3.55389415490202,4.76602835668111,3.8651611336941,4.75608166825035,5.05293550278102,3.92260654507292,3.70922172893979,3.63829462470815,3.97107090762813
"ATAD3A",5.61921667217909,5.3902287958784,6.26229098325711,6.20525417418748,5.9009259438282,6.21825053355233,6.46836487927976,6.20418883732735,6.26085751129534,5.53011573407325,6.04748002855664,6.22713841030969,5.89217038447662,5.87187757128152
"ATAT1",6.76920874577502,6.669211363119,5.96563468143197,6.07981757374518,6.05463560617654,6.06581657733935,6.26682856425998,6.63311525048376,6.60271099124244,6.63818621128569,6.19350143911748,6.11646068123923,5.91502316353715,5.99286111581658
"ATCAY",8.13096075456065,8.20275880602471,8.32333178615665,8.35246421451174,8.51071651367294,8.2927859339976,7.21851401878905,7.65055037314288,7.46850402284445,7.6600938841717,8.46128196051292,8.34263872339846,8.44914897558885,8.40802493478614
"ATE1",4.0359176183664,4.79644204413321,3.84713546980882,4.13985138723355,4.52936929972672,3.74761765105966,3.66490666789191,4.47162680959913,3.64051121437093,4.42083846542547,4.12596882055118,3.03166448184705,4.43155178208897,3.97107090762813
"ATF2",6.59460785627132,7.26754710867888,5.5917573019995,5.87201626547984,6.425990173932,5.61487994300955,5.75934937973304,6.53401280394897,6.1158953595718,6.56796491275293,6.16195113002752,5.42326311264639,6.27219823987225,5.68588739881027
"ATF4",8.38937319048596,8.13284104326935,7.5642148523334,7.62539686337106,7.80106536436197,7.43674347842442,9.04125196727636,9.26384218743104,9.04061086924042,9.0570596061484,7.67545175054118,7.70648380411574,8.04070996809383,7.6841559404926
"ATF5",6.31346268722551,6.27217884284314,5.9124736342194,6.03807548989054,5.54141814700105,6.19159003897242,7.25131827804849,6.48611299540929,7.20036542193457,7.48278154832516,6.42243872509744,6.44918829909333,5.98148662828503,6.48768516534541
"ATF6",5.60598851507697,5.87625505015098,5.01794247627658,5.37970394503326,6.08486616916084,5.4295649860248,5.00989876823908,6.17036771708339,5.26216200939494,5.49269912588514,5.67529423282981,5.11467981534854,5.55653668680512,5.68942789377599
"ATF6B",7.6150594742554,7.38701344505203,8.08153160249971,8.08315579374555,7.82242717269303,8.22429048420887,7.47662831083261,7.46053389111026,7.61725918430974,7.46620525768542,7.91997297052166,8.16396475321673,7.83478853613786,8.11409251006733
"ATF7",3.76377068796456,4.47062163612352,3.90834165915289,4.19153710152763,4.27664677704731,3.90593934866196,4.34758168254333,4.43628459152026,3.90751625142223,4.04664684073951,4.30417472446115,3.92411582659797,4.06852934538548,4.32525364033946
"ATG10",2.60522289927985,2.59935808723331,1.97987595356934,1.82939429661541,2.45908595610311,1.60676488183776,2.19049565828079,2.20634266467132,2.46626423942151,2.54216169939163,2.33119353695736,2.38857993502352,2.69287267542562,2.73086973395619
"ATG12",6.6361015474532,6.679690949192,6.43211881826117,6.31677770796217,6.46412682099735,6.24689570699946,6.63507533578262,6.89099099220926,6.81745539985799,6.62331144164795,6.21210566075094,6.34988201093929,6.50182641783302,6.30819273464082
"ATG13",7.4853611728664,7.66305703470352,7.33473267821894,7.32210652621988,7.38021464382277,7.24817903752024,7.50108167753315,7.48393127774006,7.16367675581608,7.41893339813155,7.27349603167116,7.12098377657684,7.24703323932133,7.13792378954481
"ATG14",4.53186707393677,4.60864267288119,5.04885142881392,5.03138160933655,4.79510195272913,4.79926142865339,4.62109406866613,4.50302166427986,4.44168092487015,4.66055600053592,5.05706984435976,4.99622968504885,4.9376597723603,4.8561626718326
"ATG16L1",6.47081043344898,6.5071857713435,7.23298544798635,7.10568599608288,6.82810277343076,7.13012850387032,6.93866448553063,6.43331242053448,6.35226407564916,6.20441675629782,6.88830514420457,7.09830722031476,6.93744948519522,6.72179934262321
"ATG16L2",3.51150877319601,2.27537507090404,4.51659417279293,4.01152316915878,3.79492170364097,4.27830890882669,4.3961971970594,3.28393993292019,3.72110938193841,3.01491763607341,4.12596882055118,4.48496872953734,3.94628421596258,4.26008194884656
"ATG3",6.59460785627132,7.14433078408103,6.11590953086097,6.15840204576369,6.11314344287657,6.12337209928077,6.66153143325949,6.85919709298838,7.21113885335725,7.27608476302733,6.22742798935403,6.02943258545367,6.24088513884936,6.15912513257441
"ATG4B",6.05297032457153,5.80145605303259,6.33514843990908,6.27878373555011,6.18848044598995,6.25917489681242,6.13761565453659,5.7460282702531,6.17321698430902,5.77504065636689,6.15395455300452,6.31984505704866,6.32327817749792,6.11373194032073
"ATG4C",5.72962884421437,6.39264330209971,5.82391294398046,5.89817669676938,5.85382338737726,5.86835363819332,5.13496506802385,5.73152274257929,5.73494814108201,5.77362321296363,5.81166517018699,5.65344495396598,5.8557220451816,5.72953108370379
"ATG4D",5.85313374380446,5.21192728805245,6.29703558058907,6.25198556188886,5.87599608792084,6.25672740555494,6.40822025288897,5.76168789971607,5.8538371794234,5.27355234458356,5.89846136857049,6.3007493483269,6.03070741945047,5.94182402137135
"ATG5",5.15243647884671,4.94531919616097,4.76017273036152,4.69579108356526,4.88531068516412,4.50144736417175,4.95194706533807,5.31141819060633,5.47199094230401,5.46486430231762,4.81485918854021,4.95448191359663,5.07843134207241,4.99138237827372
"ATG7",4.57129362900985,4.64576786687248,4.46150305802257,4.67172839215429,4.84412837632154,4.39863491764256,4.4723772372821,4.92769266948727,4.63329255119631,4.63580482713144,4.5819964375425,4.59356584787861,4.92926548759505,4.90874614927017
"ATG9A",8.12501140972581,8.01305240231692,8.59170552824981,8.71820247304058,8.50463019581491,8.83358595539716,7.90585816981573,7.98026916388936,8.13842775353855,7.74933095897013,8.56744311037201,8.65934289738857,8.40745184011839,8.59447978561883
"ATIC",4.81741309468326,4.74889317348323,4.98635679125379,4.87858770537382,4.92838438684276,4.86179425280826,5.43063188727483,5.7235487306409,5.55383003553728,5.62905639842623,5.02586192739653,4.77055091880866,5.0295305104703,5.14109803334501
"ATL1",7.61411590181195,7.95384234043788,8.19103668588368,8.24240999890586,8.14321746314969,8.24419468451723,6.90622541953875,7.42655372250135,7.55857234076694,7.55634150966789,8.03720567077583,7.98173733507269,7.87139773624209,7.99325319184121
"ATL2",5.34217265797761,5.45266592519609,5.49032076161113,5.38711199083958,5.40647803314572,5.39881761087693,5.34991131194895,5.16601067471045,4.75313594015738,5.03884462259111,5.43248610872459,5.11759271739343,5.03736274340485,5.18690427597238
"ATL3",3.42806496827611,3.80835845049571,3.25667924422896,3.53943598034043,3.89758137242444,3.27307584084134,3.5208680376447,4.41002622042644,3.12482236880746,3.84006234367085,3.71217935505649,3.05616367422349,3.42400554712204,3.68216976331383
"ATM",4.96384957164398,5.43686693333017,6.52053168379951,6.38373071065084,5.82805873231155,6.08801408002858,6.14280538519927,5.41242492574976,4.79956070680211,5.1478965596482,6.40367732089686,6.2943275286099,5.94308930211563,6.2802905252432
"ATMIN",4.22083200985306,4.49456171381631,3.7994641568319,3.89164146294886,4.05579790756976,3.69073224684105,3.39603463698291,4.29993542884784,3.90751625142223,4.11091698638293,3.8049768522034,3.78446623271766,3.88394295813251,3.72419942567114
"ATOH8",2.80366402514216,1.49944698162096,2.06297667791049,1.57643185928194,1.64684371452651,1.75285905083001,2.46364343059059,2.48316954979053,2.45180225084184,1.97910895274404,2.48189642388216,2.30926675749753,2.30014398068845,2.30187610489419
"ATOX1",5.58880069387085,4.50806548416467,5.15998421886123,5.20069629253816,5.03639349154763,5.11247332430915,5.71996003797553,5.14028470143936,5.88915056296288,5.13249745902823,5.0467420329702,5.43732052041044,5.31159256290214,5.09645893816664
"ATP11A",7.79277455351173,7.2328948367436,7.57428256197275,7.48401181948474,7.56215858024585,7.74684806858829,7.19247370475175,6.76262828479787,6.8903183534948,6.67964328102602,7.58912571014321,7.59751254898304,7.6915848006194,7.82842042580125
"ATP13A1",6.59173480480523,6.16863453806268,7.69535102455227,7.58784993256499,7.057447733169,7.68493404396049,7.40176113205158,6.98237314682334,6.85777893419195,6.28721115142591,7.46470359436666,7.62540877520586,7.21228292921851,7.41845444256053
"ATP13A2",8.5417914336816,8.01630448087102,9.49360850975127,9.34982184307535,9.01671486076567,9.48501548454484,8.76299007375554,8.43724850171498,8.41283428389352,8.12911935335603,8.99383177455232,9.3132785444426,8.88428404931166,9.16187092493474
"ATP13A4",4.35791064487876,3.40121088915597,4.27656565373745,4.03686288602194,4.19332878412271,4.59741785243557,3.61349772787982,2.37872311384272,3.32058796475664,2.6072675008761,3.67689798816988,4.19624163521558,4.03762436096371,4.1358355076198
"ATP13A5",4.11808463001966,3.29615883376858,4.95768805828944,4.70767358081128,4.1102568353893,4.71262194456747,3.38731544934428,2.80874426585588,3.49293537794209,3.19513415469428,3.64073213361609,4.35770508208485,3.50154657513532,3.97107090762813
"ATP1A1",9.74024770556198,9.95013343795639,10.7109237277669,10.8446433596141,10.3431323919115,10.7976409937435,8.453069289942,9.60763047178034,9.58699712400277,9.47310482363334,10.4621145942543,10.5761350243403,10.2609181333272,10.4510981093479
"ATP1A2",11.7082515611025,11.0984029558073,11.5755010164228,11.2974138157967,11.2982082133728,11.7211202888176,11.0868190176355,10.4965203403166,10.6304215266693,10.6128603491674,10.9556012907105,11.2649836492687,11.0452202239049,11.4885738708532
"ATP1A3",12.1982586595514,12.5722705595797,12.9335770387442,13.089212324982,12.7208734774606,13.1137415957787,11.2410924442985,11.6875012188161,11.8859753912572,11.9141922000685,12.6942909260342,12.7095019536709,12.435190314508,12.6433801655971
"ATP1B1",11.1284601925726,11.6434199051438,11.5628416882698,11.8362183013322,11.7059614020673,11.9695547017893,9.46930268971486,10.5425714586164,11.041487322517,10.9663711306179,11.549571939355,11.6813672672565,11.4436737408162,11.6110612820215
"ATP1B2",11.0555264052175,10.582454414411,9.84999034685606,10.0571506384342,10.1876744564893,10.3692109848012,10.9650696375279,10.553249060601,10.9471707955457,10.6325418322888,10.4312664482264,10.5126866763341,10.2653016206072,10.8340904414087
